problem_id,model,pddl_path,difficulty,contamination_pole,raw_plan,parsed_plan_json,plan_length
BW_E017,openai/gpt-4o,,easy,low,"The provided code appears to be written in PDDL (Planning Domain Definition Language), which is used in artificial intelligence for automated planning. The code defines a problem, named `BW-rand-3`, in the context of the `blocksworld-4ops` domain, a classic planning domain involving blocks manipulation.

Let's break down each part of the problem definition:

### Objects
```lisp
(:objects a b c )
```
This section defines the objects involved in the problem. Here, we have three objects: `a`, `b`, and `c`, which are the blocks.

### Initial State
```lisp
(:init
(handempty)
(ontable a)
(ontable b)
(ontable c)
(clear a)
(clear b)
(clear c)
)
```
The initial state specifies the conditions at the start of the problem. The predicates used here are:
- `(handempty)`: Indicates that the hand (perhaps a robotic arm in this domain) is empty and ready to pick up blocks.
- `(ontable a)`, `(ontable b)`, `(ontable c)`: Each block is initially on the table.
- `(clear a)`, `(clear b)`, `(clear c)`: Each block is clear, meaning there are no other blocks on top of them.

### Goal State
```lisp
(:goal
(and
(on a b)
(on c a))
)
```
The goal state is to achieve a configuration where:
- Block `a` is on block `b`.
- Block `c` is on block `a`.

For solving this problem, you'll need to apply actions that are defined in the `blocksworld-4ops` domain to manipulate the blocks to achieve the specified goal. Model strategies typically involve stacking blocks in a particular order while respecting constraints like `handempty`, `clear`, and surface availability.","[""the provided code appears to be written in pddl (planning domain definition language), which is used in artificial intelligence for automated planning. the code defines a problem, named `bw-rand-3`, in the context of the `blocksworld-4ops` domain, a classic planning domain involving blocks manipulation."", ""let's break down each part of the problem definition:"", ""### objects"", ""```lisp"", ""(:objects a b c )"", ""```"", ""this section defines the objects involved in the problem. here, we have three objects: `a`, `b`, and `c`, which are the blocks."", ""### initial state"", ""```lisp"", ""(:init"", ""(handempty)"", ""(ontable a)"", ""(ontable b)"", ""(ontable c)"", ""(clear a)"", ""(clear b)"", ""(clear c)"", "")"", ""```"", ""the initial state specifies the conditions at the start of the problem. the predicates used here are:"", ""- `(handempty)`: indicates that the hand (perhaps a robotic arm in this domain) is empty and ready to pick up blocks."", ""- `(ontable a)`, `(ontable b)`, `(ontable c)`: each block is initially on the table."", ""- `(clear a)`, `(clear b)`, `(clear c)`: each block is clear, meaning there are no other blocks on top of them."", ""### goal state"", ""```lisp"", ""(:goal"", ""(and"", ""(on a b)"", ""(on c a))"", "")"", ""```"", ""the goal state is to achieve a configuration where:"", ""- block `a` is on block `b`."", ""- block `c` is on block `a`."", ""for solving this problem, you'll need to apply actions that are defined in the `blocksworld-4ops` domain to manipulate the blocks to achieve the specified goal. model strategies typically involve stacking blocks in a particular order while respecting constraints like `handempty`, `clear`, and surface availability.""]",35
BW_E019,openai/gpt-4o,,easy,low,"The problem you've defined is for a blocksworld scenario with three blocks: a, b, and c. The initial state and the goal state are specified within this problem definition. Let's go through what you've defined:

### Domain
- **Domain:** `blocksworld-4ops`: This suggests that the problem uses a typical Blocksworld domain with four operations, which are usually `move`, `unstack`, `stack`, and `pickup`.
  
### Objects
- **Blocks:** `a`, `b`, `c`: These are the blocks involved in the problem.

### Initial State
- **handempty**: The robotic hand is empty initially.
- **(on a b)**: Block `a` is initially on block `b`.
- **(ontable b)**: Block `b` is on the table.
- **(ontable c)**: Block `c` is on the table.
- **(clear a)**: Block `a` is clear initially (nothing on top of it).
- **(clear c)**: Block `c` is also clear (nothing on top of it).

### Goal State
- **(on a c)**: The goal is to have block `a` on block `c`.
- **(on b a)**: Another goal is to have block `b` on block `a`.

To solve this problem, the agent would need to perform a sequence of operations to move from the initial state to the goal state. Here is one possible sequence of operations based on this problem definition:

1. **Unstack a from b**: Since `a` is clear, it can be lifted off `b`.
2. **Stack a on c**: With `a` in hand, put `a` on `c` since `c` is clear in the initial state.
3. **Pickup b from the table**: With the hand empty, `b` can be picked up because `b` is clear once `a` is moved.
4. **Stack b on a**: Finally, with `b` in hand and `a` now clear, put `b` on top of `a`.

The solution would result in the final configuration meeting the goal requirements.","[""the problem you've defined is for a blocksworld scenario with three blocks: a, b, and c. the initial state and the goal state are specified within this problem definition. let's go through what you've defined:"", ""### domain"", ""- **domain:** `blocksworld-4ops`: this suggests that the problem uses a typical blocksworld domain with four operations, which are usually `move`, `unstack`, `stack`, and `pickup`."", ""### objects"", ""- **blocks:** `a`, `b`, `c`: these are the blocks involved in the problem."", ""### initial state"", ""- **handempty**: the robotic hand is empty initially."", ""- **(on a b)**: block `a` is initially on block `b`."", ""- **(ontable b)**: block `b` is on the table."", ""- **(ontable c)**: block `c` is on the table."", ""- **(clear a)**: block `a` is clear initially (nothing on top of it)."", ""- **(clear c)**: block `c` is also clear (nothing on top of it)."", ""### goal state"", ""- **(on a c)**: the goal is to have block `a` on block `c`."", ""- **(on b a)**: another goal is to have block `b` on block `a`."", ""to solve this problem, the agent would need to perform a sequence of operations to move from the initial state to the goal state. here is one possible sequence of operations based on this problem definition:"", ""**unstack a from b**: since `a` is clear, it can be lifted off `b`."", ""**stack a on c**: with `a` in hand, put `a` on `c` since `c` is clear in the initial state."", ""**pickup b from the table**: with the hand empty, `b` can be picked up because `b` is clear once `a` is moved."", ""**stack b on a**: finally, with `b` in hand and `a` now clear, put `b` on top of `a`."", ""the solution would result in the final configuration meeting the goal requirements.""]",21
BW_E002,openai/gpt-4o,,easy,low,"The problem `BW-rand-3` is defined for the `blocksworld-4ops` domain, which involves manipulating a set of blocks using four operations: picking up a block from the table, putting it down on the table, stacking it on another block, or unstacking it from another block. 

In this specific problem, you have three blocks: `a`, `b`, and `c`, which initially are all on the table and clear (nothing is on top of them). The robot ""hand"" is also empty, indicating it's not holding any blocks at the start.

The goal is to achieve a configuration where block `a` is on top of block `c` and block `b` is on top of block `a`. Therefore, the desired stack arrangement from bottom to top is (c, a, b).

Here's a breakdown of steps you might take to reach the goal from the initial state:

1. **Pick up block `a`** from the table.
2. **Stack block `a` on block `c`.** This action results in:
   - `on(a, c)`
   - `clear(a)` becomes false
   - `clear(c)` becomes false
   - `handempty` becomes true
3. **Pick up block `b`** from the table.
4. **Stack block `b` on block `a`.** This final action achieves:
   - `on(b, a)`
   - `clear(b)` becomes false
   - `clear(a)` becomes false
   - `handempty` becomes true

After these operations, the conditions satisfy the goal criteria:
- `on a c` (block `a` is on block `c`)
- `on b a` (block `b` is on block `a`)

This solution sequence should achieve the desired final stack configuration specified in the goal.","[""the problem `bw-rand-3` is defined for the `blocksworld-4ops` domain, which involves manipulating a set of blocks using four operations: picking up a block from the table, putting it down on the table, stacking it on another block, or unstacking it from another block."", ""in this specific problem, you have three blocks: `a`, `b`, and `c`, which initially are all on the table and clear (nothing is on top of them). the robot \""hand\"" is also empty, indicating it's not holding any blocks at the start."", ""the goal is to achieve a configuration where block `a` is on top of block `c` and block `b` is on top of block `a`. therefore, the desired stack arrangement from bottom to top is (c, a, b)."", ""here's a breakdown of steps you might take to reach the goal from the initial state:"", ""**pick up block `a`** from the table."", ""**stack block `a` on block `c`.** this action results in:"", ""- `on(a, c)`"", ""- `clear(a)` becomes false"", ""- `clear(c)` becomes false"", ""- `handempty` becomes true"", ""**pick up block `b`** from the table."", ""**stack block `b` on block `a`.** this final action achieves:"", ""- `on(b, a)`"", ""- `clear(b)` becomes false"", ""- `clear(a)` becomes false"", ""- `handempty` becomes true"", ""after these operations, the conditions satisfy the goal criteria:"", ""- `on a c` (block `a` is on block `c`)"", ""- `on b a` (block `b` is on block `a`)"", ""this solution sequence should achieve the desired final stack configuration specified in the goal.""]",20
BW_E100,meta-llama/llama-3.1-8b-instruct,,easy,low,"This is a definition of a planning problem in the Blocksworld domain, specifically a variant of the 3-block problem.

Here's a breakdown of the different components:

1. `(:domain blocksworld-4ops)`: This specifies the domain of the problem, which is the Blocksworld domain with 4 operations (`move`, `pick-up`, `put-down`, and `clear`).
2. `(:objects a b c)`: This specifies the objects involved in the problem, which are three blocks named `a`, `b`, and `c`.
3. `(:init ...)` : This specifies the initial state of the world.
	* `(handempty)`: The agent's hand is empty.
	* `(ontable a)`, `(ontable b)`, and `(ontable c)`: Blocks `a`, `b`, and `c` are on the table.
	* `(on c a)`: Block `c` is on top of block `a`.
	* `(clear b)`, and `(clear c)`: Blocks `b` and `c` are clear, meaning they are not stacked on top of each other.
4. `(:goal ...)` : This specifies the goal state of the world.
	* The goal is to have blocks `b` and `c` stacked on top of each other, with `c` on top of `b`, and both blocks stacked on top of `a`.

The goal is written using logical connectives (`and`) to express the requirement that both conditions must be met.","[""this is a definition of a planning problem in the blocksworld domain, specifically a variant of the 3-block problem."", ""here's a breakdown of the different components:"", ""`(:domain blocksworld-4ops)`: this specifies the domain of the problem, which is the blocksworld domain with 4 operations (`move`, `pick-up`, `put-down`, and `clear`)."", ""`(:objects a b c)`: this specifies the objects involved in the problem, which are three blocks named `a`, `b`, and `c`."", ""`(:init ...)` : this specifies the initial state of the world."", ""* `(handempty)`: the agent's hand is empty."", ""* `(ontable a)`, `(ontable b)`, and `(ontable c)`: blocks `a`, `b`, and `c` are on the table."", ""* `(on c a)`: block `c` is on top of block `a`."", ""* `(clear b)`, and `(clear c)`: blocks `b` and `c` are clear, meaning they are not stacked on top of each other."", ""`(:goal ...)` : this specifies the goal state of the world."", ""* the goal is to have blocks `b` and `c` stacked on top of each other, with `c` on top of `b`, and both blocks stacked on top of `a`."", ""the goal is written using logical connectives (`and`) to express the requirement that both conditions must be met.""]",12
BW_E015,meta-llama/llama-3.1-8b-instruct,,easy,low,"It appears you've provided a definition for a problem in the planning domain of Blocksworld with 4 operators. I'll break down the key elements of this definition:

### Problem Definition

The problem is defined with the label `BW-rand-3`. This is a naming convention, allowing you to identify the problem uniquely.

### Domain

The domain used here is `blocksworld-4ops`. This specifies the set of operators and fluents (facts) that can be used within the problem. The ""4ops"" suggests that this domain is an extension or variation of the standard Blocksworld domain, which typically involves four basic actions: `pick-up`, `put-down`, `clear`, and `on`.

### Objects

Three objects are defined: `a`, `b`, and `c`. These objects are likely blocks within the Blocksworld scenario.

### Initial State

The initial state is defined by the `(:init...)` section. Key fluents in the initial state are:
- `handempty`: This is the initial state of the robot's hand, indicating that it's empty.
- `ontable a` and `ontable b`: These blocks are initially on the table.
- `on c b`: Block `c` is initially on top of block `b`.
- `clear a` and `clear c`: Blocks `a` and `c` are initially clear (i.e., not held by the robot or on top of any other block).

### Goal State

The goal state is specified within the `(:goal...)` section. The goal is to have block `a` on top of block `b`, expressed as `(on a b)`. This is the final state the planner should aim to achieve through a sequence of actions from the initial state.","[""it appears you've provided a definition for a problem in the planning domain of blocksworld with 4 operators. i'll break down the key elements of this definition:"", ""### problem definition"", ""the problem is defined with the label `bw-rand-3`. this is a naming convention, allowing you to identify the problem uniquely."", ""### domain"", ""the domain used here is `blocksworld-4ops`. this specifies the set of operators and fluents (facts) that can be used within the problem. the \""4ops\"" suggests that this domain is an extension or variation of the standard blocksworld domain, which typically involves four basic actions: `pick-up`, `put-down`, `clear`, and `on`."", ""### objects"", ""three objects are defined: `a`, `b`, and `c`. these objects are likely blocks within the blocksworld scenario."", ""### initial state"", ""the initial state is defined by the `(:init...)` section. key fluents in the initial state are:"", ""- `handempty`: this is the initial state of the robot's hand, indicating that it's empty."", ""- `ontable a` and `ontable b`: these blocks are initially on the table."", ""- `on c b`: block `c` is initially on top of block `b`."", ""- `clear a` and `clear c`: blocks `a` and `c` are initially clear (i.e., not held by the robot or on top of any other block)."", ""### goal state"", ""the goal state is specified within the `(:goal...)` section. the goal is to have block `a` on top of block `b`, expressed as `(on a b)`. this is the final state the planner should aim to achieve through a sequence of actions from the initial state.""]",15
BW_E017,meta-llama/llama-3.1-8b-instruct,,easy,low,"A simple block world problem definition in Planning Domain Definition Language (PDDL).

Let's break it down:

**Problem Definition**

* `BW-rand-3` is the name of the problem.
* The `:domain` keyword specifies the planning domain, which is `blocksworld-4ops` in this case.
* The `:objects` keyword lists the objects in the domain: `a`, `b`, and `c`.

**Initial State**

* The `:init` keyword defines the initial state of the world.
* `handempty` indicates that the hand is initially empty.
* The objects `a`, `b`, and `c` are all on the table.
* Each object is initially cleared (i.e., not on top of another object).

**Goal State**

* The `:goal` keyword defines the desired goal state of the world.
* The goal is to achieve two things:
	+ `on a b`: Object `a` should be on top of object `b`.
	+ `on c a`: Object `c` should be on top of object `a`.

In other words, the goal is to stack objects `a` and `c` on top of each other, with `b` at the bottom.","[""a simple block world problem definition in planning domain definition language (pddl)."", ""let's break it down:"", ""**problem definition**"", ""* `bw-rand-3` is the name of the problem."", ""* the `:domain` keyword specifies the planning domain, which is `blocksworld-4ops` in this case."", ""* the `:objects` keyword lists the objects in the domain: `a`, `b`, and `c`."", ""**initial state**"", ""* the `:init` keyword defines the initial state of the world."", ""* `handempty` indicates that the hand is initially empty."", ""* the objects `a`, `b`, and `c` are all on the table."", ""* each object is initially cleared (i.e., not on top of another object)."", ""**goal state**"", ""* the `:goal` keyword defines the desired goal state of the world."", ""* the goal is to achieve two things:"", ""+ `on a b`: object `a` should be on top of object `b`."", ""+ `on c a`: object `c` should be on top of object `a`."", ""in other words, the goal is to stack objects `a` and `c` on top of each other, with `b` at the bottom.""]",17
BW_E019,meta-llama/llama-3.1-8b-instruct,,easy,low,"It looks like you've defined a problem in the planning domain of Blocksworld-4ops. Here's a breakdown of the problem:

**Problem Definition:**

* The problem is named `BW-rand-3`.
* The domain is `blocksworld-4ops`, which suggests that the problem involves moving blocks around using four available operations.

**Objects:**

* There are three objects in the problem:
	+ `a`
	+ `b`
	+ `c`

**Initial State:**

* The initial state is defined by the following facts:
	+ The hand is empty (`(handempty)`).
	+ Block `a` is on top of block `b` (`(on a b)`).
	+ Both blocks `b` and `c` are on the table (`(ontable b)` and `(ontable c)`).
	+ Both blocks `a` and `c` are clear (`(clear a)` and `(clear c)`).

**Goal:**

* The goal state is defined by the following facts:
	+ Block `a` is on top of block `c` (`(on a c)`).
	+ Block `b` is on top of block `a` (`(on b a)`).

This problem appears to be a variant of the classic Blocksworld problem, where the goal is to stack blocks on top of each other. The problem requires the planning agent to use four available operations ( likely `pickup`, `putdown`, `stack`, and `unstack`) to transform the initial state into the goal state.","[""it looks like you've defined a problem in the planning domain of blocksworld-4ops. here's a breakdown of the problem:"", ""**problem definition:**"", ""* the problem is named `bw-rand-3`."", ""* the domain is `blocksworld-4ops`, which suggests that the problem involves moving blocks around using four available operations."", ""**objects:**"", ""* there are three objects in the problem:"", ""+ `a`"", ""+ `b`"", ""+ `c`"", ""**initial state:**"", ""* the initial state is defined by the following facts:"", ""+ the hand is empty (`(handempty)`)."", ""+ block `a` is on top of block `b` (`(on a b)`)."", ""+ both blocks `b` and `c` are on the table (`(ontable b)` and `(ontable c)`)."", ""+ both blocks `a` and `c` are clear (`(clear a)` and `(clear c)`)."", ""**goal:**"", ""* the goal state is defined by the following facts:"", ""+ block `a` is on top of block `c` (`(on a c)`)."", ""+ block `b` is on top of block `a` (`(on b a)`)."", ""this problem appears to be a variant of the classic blocksworld problem, where the goal is to stack blocks on top of each other. the problem requires the planning agent to use four available operations ( likely `pickup`, `putdown`, `stack`, and `unstack`) to transform the initial state into the goal state.""]",20
BW_E002,meta-llama/llama-3.1-8b-instruct,,easy,low,"A PDDL (Planning Domain Definition Language) problem definition!

Let me break down the components of this problem definition:

**Domain definition**

The domain is specified as `blocksworld-4ops`. This suggests that the problem is a classic Blocksworld problem, which involves planning to move blocks on a table to achieve a certain goal. The `-4ops` part indicates that this problem uses a specific set of four operators (actions) to manipulate the blocks.

**Problem objects**

The problem involves three objects: `a`, `b`, and `c`. These objects are likely blocks in the Blocksworld problem.

**Initial state**

The initial state is defined by the following facts:

* `(handempty)`: The robot (or agent) has an empty hand.
* `(ontable a)`, `(ontable b)`, `(ontable c)`: Blocks `a`, `b`, and `c` are all on the table.
* `(clear a)`, `(clear b)`, `(clear c)`: All blocks are clear (i.e., not stacked on top of each other).

**Goal state**

The goal state is defined by the following conditions:

* `(on a c)`: Block `a` is on top of block `c`.
* `(on b a)`: Block `b` is on top of block `a`.

In summary, the problem is to plan a sequence of actions to move blocks `a` and `b` on top of each other, with `a` on top of `c`. The agent starts with an empty hand and all blocks on the table.","[""a pddl (planning domain definition language) problem definition!"", ""let me break down the components of this problem definition:"", ""**domain definition**"", ""the domain is specified as `blocksworld-4ops`. this suggests that the problem is a classic blocksworld problem, which involves planning to move blocks on a table to achieve a certain goal. the `-4ops` part indicates that this problem uses a specific set of four operators (actions) to manipulate the blocks."", ""**problem objects**"", ""the problem involves three objects: `a`, `b`, and `c`. these objects are likely blocks in the blocksworld problem."", ""**initial state**"", ""the initial state is defined by the following facts:"", ""* `(handempty)`: the robot (or agent) has an empty hand."", ""* `(ontable a)`, `(ontable b)`, `(ontable c)`: blocks `a`, `b`, and `c` are all on the table."", ""* `(clear a)`, `(clear b)`, `(clear c)`: all blocks are clear (i.e., not stacked on top of each other)."", ""**goal state**"", ""the goal state is defined by the following conditions:"", ""* `(on a c)`: block `a` is on top of block `c`."", ""* `(on b a)`: block `b` is on top of block `a`."", ""in summary, the problem is to plan a sequence of actions to move blocks `a` and `b` on top of each other, with `a` on top of `c`. the agent starts with an empty hand and all blocks on the table.""]",16
BW_495,openai/gpt-4o,,medium,high,"1. pick-up c
2. stack c l
3. pick-up l
4. stack l i
5. pick-up i
6. stack i e
7. pick-up e
8. stack e h","[""pick-up c"", ""stack c l"", ""pick-up l"", ""stack l i"", ""pick-up i"", ""stack i e"", ""pick-up e"", ""stack e h""]",8
BW_408,openai/gpt-4o,,hard,high,"1. pick-up a
2. stack a l
3. pick-up l
4. stack l h
5. pick-up h
6. stack h d
7. pick-up d
8. stack d c
9. pick-up c
10. stack c g
11. pick-up g
12. stack g j
13. pick-up j
14. stack j b","[""pick-up a"", ""stack a l"", ""pick-up l"", ""stack l h"", ""pick-up h"", ""stack h d"", ""pick-up d"", ""stack d c"", ""pick-up c"", ""stack c g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j b""]",14
BW_350,openai/gpt-4o,,hard,high,"1. pick-up f
2. stack f e
3. pick-up e
4. stack e i
5. pick-up i
6. stack i j
7. pick-up j
8. stack j k
9. pick-up k
10. stack k a
11. pick-up a
12. stack a g
13. pick-up g
14. stack g b
15. pick-up b
16. stack b l
17. pick-up l
18. stack l d","[""pick-up f"", ""stack f e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i j"", ""pick-up j"", ""stack j k"", ""pick-up k"", ""stack k a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g b"", ""pick-up b"", ""stack b l"", ""pick-up l"", ""stack l d""]",18
BW_331,openai/gpt-4o,,easy,high,"1. pick-up h
2. stack h j
3. pick-up j
4. stack j l","[""pick-up h"", ""stack h j"", ""pick-up j"", ""stack j l""]",4
BW_310,openai/gpt-4o,,medium,high,"1. pick-up g
2. stack g j
3. pick-up j
4. stack j a
5. pick-up a
6. stack a f
7. pick-up f
8. stack f b
9. pick-up b
10. stack b d","[""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j a"", ""pick-up a"", ""stack a f"", ""pick-up f"", ""stack f b"", ""pick-up b"", ""stack b d""]",10
BW_282,openai/gpt-4o,,medium,high,"1. pick-up g
2. stack g h
3. pick-up h
4. stack h c
5. pick-up c
6. stack c i
7. pick-up i
8. stack i b","[""pick-up g"", ""stack g h"", ""pick-up h"", ""stack h c"", ""pick-up c"", ""stack c i"", ""pick-up i"", ""stack i b""]",8
BW_203,openai/gpt-4o,,easy,high,"1. pick-up k
2. stack k f
3. pick-up f
4. stack f j
5. pick-up j
6. stack j h","[""pick-up k"", ""stack k f"", ""pick-up f"", ""stack f j"", ""pick-up j"", ""stack j h""]",6
BW_022,openai/gpt-4o,,medium,high,"1. pick-up g
2. stack g c
3. pick-up c
4. stack c b
5. pick-up b
6. stack b k
7. pick-up k
8. stack k f","[""pick-up g"", ""stack g c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b k"", ""pick-up k"", ""stack k f""]",8
BW_014,openai/gpt-4o,,easy,high,"1. pick-up l
2. stack l e
3. pick-up e
4. stack e g","[""pick-up l"", ""stack l e"", ""pick-up e"", ""stack e g""]",4
BW_002,openai/gpt-4o,,hard,high,"1. pick-up j
2. stack j g
3. pick-up g
4. stack g a
5. pick-up a
6. stack a b
7. pick-up b
8. stack b k
9. pick-up k
10. stack k h
11. pick-up h
12. stack h i","[""pick-up j"", ""stack j g"", ""pick-up g"", ""stack g a"", ""pick-up a"", ""stack a b"", ""pick-up b"", ""stack b k"", ""pick-up k"", ""stack k h"", ""pick-up h"", ""stack h i""]",12
BW_495,meta-llama/llama-3.1-8b-instruct,,medium,high,"1. pick-up c
2. pick-up l
3. unstack c l
4. stack c l
5. stack l i
6. pick-up e
7. stack i e
8. unstack e i
9. stack l i
10. stack i h
11. pick-up h
12. unstack l h
13. put-down h","[""pick-up c"", ""pick-up l"", ""unstack c l"", ""stack c l"", ""stack l i"", ""pick-up e"", ""stack i e"", ""unstack e i"", ""stack l i"", ""stack i h"", ""pick-up h"", ""unstack l h"", ""put-down h""]",13
BW_408,meta-llama/llama-3.1-8b-instruct,,hard,high,"1. pick-up a
2. stack a l
3. pick-up l
4. stack l h
5. pick-up h
6. stack h d
7. pick-up d
8. stack d c
9. pick-up c
10. stack c g
11. pick-up g
12. stack g j
13. pick-up j
14. stack j b","[""pick-up a"", ""stack a l"", ""pick-up l"", ""stack l h"", ""pick-up h"", ""stack h d"", ""pick-up d"", ""stack d c"", ""pick-up c"", ""stack c g"", ""pick-up g"", ""stack g j"", ""pick-up j"", ""stack j b""]",14
BW_350,meta-llama/llama-3.1-8b-instruct,,hard,high,"1. pick-up f
2. stack f e
3. pick-up e
4. stack e i
5. pick-up i
6. stack i j
7. pick-up j
8. stack j k
9. pick-up k
10. stack k a
11. pick-up a
12. stack a g
13. pick-up g
14. stack g b
15. pick-up b
16. stack b l
17. pick-up l
18. stack l d","[""pick-up f"", ""stack f e"", ""pick-up e"", ""stack e i"", ""pick-up i"", ""stack i j"", ""pick-up j"", ""stack j k"", ""pick-up k"", ""stack k a"", ""pick-up a"", ""stack a g"", ""pick-up g"", ""stack g b"", ""pick-up b"", ""stack b l"", ""pick-up l"", ""stack l d""]",18
BW_331,meta-llama/llama-3.1-8b-instruct,,easy,high,"1. pick-up h
2. stack h j
3. pick-up j
4. stack j l","[""pick-up h"", ""stack h j"", ""pick-up j"", ""stack j l""]",4
BW_310,meta-llama/llama-3.1-8b-instruct,,medium,high,"1. pick-up a
2. pick-up j
3. stack j a
4. pick-up f
5. stack f a
6. pick-up b
7. stack b f
8. pick-up g
9. stack g j","[""pick-up a"", ""pick-up j"", ""stack j a"", ""pick-up f"", ""stack f a"", ""pick-up b"", ""stack b f"", ""pick-up g"", ""stack g j""]",9
BW_282,meta-llama/llama-3.1-8b-instruct,,medium,high,"1. pick-up g
2. stack g h
3. pick-up h
4. stack h c
5. pick-up c
6. stack c i
7. pick-up i
8. stack i b","[""pick-up g"", ""stack g h"", ""pick-up h"", ""stack h c"", ""pick-up c"", ""stack c i"", ""pick-up i"", ""stack i b""]",8
BW_203,meta-llama/llama-3.1-8b-instruct,,easy,high,"1. pick-up f
2. stack f k
3. stack j f","[""pick-up f"", ""stack f k"", ""stack j f""]",3
BW_022,meta-llama/llama-3.1-8b-instruct,,medium,high,"1. pick-up g
2. stack g c
3. pick-up c
4. stack c b
5. pick-up b
6. stack b k
7. pick-up k
8. stack k f","[""pick-up g"", ""stack g c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b k"", ""pick-up k"", ""stack k f""]",8
BW_014,meta-llama/llama-3.1-8b-instruct,,easy,high,"1. pick-up e
2. stack e l
3. stack l g
4. unstack e l
5. put-down e","[""pick-up e"", ""stack e l"", ""stack l g"", ""unstack e l"", ""put-down e""]",5
BW_002,meta-llama/llama-3.1-8b-instruct,,hard,high,"1. stack j g
2. unstack j g
3. pick-up j
4. put-down j
5. stack a j
6. unstack a j
7. pick-up g
8. put-down g
9. stack a g
10. unstack j b
11. stack j k
12. unstack k i
13. pick-up b
14. put-down b
15. stack b k
16. unstack b g
17. pick-up h
18. put-down h
19. stack h b
20. stack g a","[""stack j g"", ""unstack j g"", ""pick-up j"", ""put-down j"", ""stack a j"", ""unstack a j"", ""pick-up g"", ""put-down g"", ""stack a g"", ""unstack j b"", ""stack j k"", ""unstack k i"", ""pick-up b"", ""put-down b"", ""stack b k"", ""unstack b g"", ""pick-up h"", ""put-down h"", ""stack h b"", ""stack g a""]",20
BW_496,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-101.pddl,hard,high,"1. pick-up a 
2. stack a f 
3. unstack f a 
4. unstack a c 
5. unstack c d 
6. pick-up d 
7. stack d c 
8. stack c a 
9. unstack a e 
10. stack e a 
11. unstack a l 
12. pick-up l 
13. unstack a l 
14. stack l h 
15. unstack l h 
16. pick-up h 
17. stack h l 
18. put-down l 
19. stack l a 
20. pick-up a","[""pick-up a"", ""stack a f"", ""unstack f a"", ""unstack a c"", ""unstack c d"", ""pick-up d"", ""stack d c"", ""stack c a"", ""unstack a e"", ""stack e a"", ""unstack a l"", ""pick-up l"", ""unstack a l"", ""stack l h"", ""unstack l h"", ""pick-up h"", ""stack h l"", ""put-down l"", ""stack l a"", ""pick-up a""]",20
BW_497,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-102.pddl,easy,high,"1. pick-up c
2. stack c e
3. pick-up e
4. stack e l","[""pick-up c"", ""stack c e"", ""pick-up e"", ""stack e l""]",4
BW_498,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-103.pddl,hard,high,"1. pick-up k
2. stack k j
3. pick-up j
4. stack j e
5. pick-up e
6. stack e c
7. pick-up c
8. stack c b
9. pick-up b
10. stack b f
11. pick-up f
12. stack f d
13. pick-up d
14. stack d l
15. pick-up l
16. stack l a
17. pick-up a
18. stack a g
19. unstack k j
20. unstack j e
21. unstack e c
22. unstack c b
23. unstack b f
24. unstack f d
25. unstack d l
26. unstack l a","[""pick-up k"", ""stack k j"", ""pick-up j"", ""stack j e"", ""pick-up e"", ""stack e c"", ""pick-up c"", ""stack c b"", ""pick-up b"", ""stack b f"", ""pick-up f"", ""stack f d"", ""pick-up d"", ""stack d l"", ""pick-up l"", ""stack l a"", ""pick-up a"", ""stack a g"", ""unstack k j"", ""unstack j e"", ""unstack e c"", ""unstack c b"", ""unstack b f"", ""unstack f d"", ""unstack d l"", ""unstack l a""]",26
BW_499,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-104.pddl,medium,high,"1. pick-up l
2. stack l e
3. pick-up e
4. stack e c
5. pick-up c
6. stack c a
7. pick-up a
8. stack a j","[""pick-up l"", ""stack l e"", ""pick-up e"", ""stack e c"", ""pick-up c"", ""stack c a"", ""pick-up a"", ""stack a j""]",8
BW_500,meta-llama/llama-3.1-8b-instruct,data/sources/planbench/plan-bench/instances/blocksworld/generated/instance-105.pddl,hard,high,"1. pick-up e
2. unstack e k
3. put-down e
4. pick-up k
5. unstack k d
6. put-down k
7. pick-up d
8. unstack d a
9. put-down d
10. pick-up a
11. unstack a g
12. put-down a
13. pick-up g
14. unstack g c
15. put-down g
16. pick-up c
17. unstack c b
18. put-down c
19. pick-up b
20. unstack b l
21. put-down b","[""pick-up e"", ""unstack e k"", ""put-down e"", ""pick-up k"", ""unstack k d"", ""put-down k"", ""pick-up d"", ""unstack d a"", ""put-down d"", ""pick-up a"", ""unstack a g"", ""put-down a"", ""pick-up g"", ""unstack g c"", ""put-down g"", ""pick-up c"", ""unstack c b"", ""put-down c"", ""pick-up b"", ""unstack b l"", ""put-down b""]",21
