problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty
GSM_016,W1,openai/o4-mini,"First, compute the total weight of everything:

– Wheat: 6 boxes × 4 lb = 24 lb  
– Cucumbers: 12 bags × 5 lb = 60 lb  
– Apples: 32 packs × 43 lb = 1 376 lb  
– Corns: 18 sacks × 15 lb = 270 lb  
– Grocery = 43 lb  
– Tools = 27 lb  

Total = 24 + 60 + 1 376 + 270 + 43 + 27 = 1 800 lb

Each truck holds 120 lb per trip, so the three trucks together can carry 3 × 120 = 360 lb in one “round” of trips.  
Number of full‐fleet trips needed = ⌈1 800 ÷ 360⌉ = ⌈5⌉ = 5

Alternatively, you can think of it as 1 800 ÷ 120 = 15 individual truck‐loads, which, at 3 trucks per run, again comes out to 5 runs of the full fleet.

Answer: 5 trips.",True,5,arithmetic_reasoning,medium,hard
GSM_017,W1,openai/o4-mini,"First compute Friday and Saturday revenues:

Friday  
• Cookies: 25 boxes at £12 ⇒ 25·12 = £300  
• Pies: (Saturday’s 22 pies − 13) = 9 pies at £21 ⇒ 9·21 = £189  
→ Friday total = 300 + 189 = £489  

Saturday  
• Cookies: 25 + 11 = 36 boxes at £12 ⇒ 36·12 = £432  
• Pies: 22 boxes at £21 ⇒ 22·21 = £462  
→ Saturday total = 432 + 462 = £894  

Sunday’s revenue “matched the combined total of Friday and Saturday,” so  
Sunday = 489 + 894 = £1 383  

Total over three days = 489 + 894 + 1 383 = £2 766  
Average per day = 2 766 ÷ 3 = £922  

Answer: £922.",True,922,arithmetic_reasoning,medium,hard
GSM_018,W1,openai/o4-mini,"There are 80·0.25=20 physics, 80·0.15=12 algebra, and the remaining 80−20−12=48 split equally into 24 chemistry and 24 history.  
Emma will get  
• 10% of 20 physics = 2  
• 25% of 12 algebra = 3  
• (1/3)·24 = 8 chemistry  
• (1/3)·24 = 8 history  
for a total of 2+3+8+8 = 21 points.",True,21,arithmetic_reasoning,medium,hard
GSM_019,W1,openai/o4-mini,"Let x = number of 45-minute episodes on Sunday.  Convert everything to hours:

• Friday: 3 h  
• Saturday: 3 h  
• Sunday: 0.75 h·x  
• Monday: 4 h + 0.25 h = 4.25 h  
• Tuesday: 4×2 h = 8 h  
• Wednesday: 3×0.5 h = 1.5 h  

Total screen time:  
3 + 3 + 0.75x + 4.25 + 8 + 1.5 = 22  
19.75 + 0.75x = 22  
0.75x = 2.25  
x = 2.25 ÷ 0.75 = 3  

Tariq watched 3 of the 45-minute episodes on Sunday.",False,3,arithmetic_reasoning,medium,hard
GSM_020,W1,openai/o4-mini,"First, compute how many each child found:

• Ava: 3  
• Quinn: 6 × 3 = 18  
• Sophia: 18 – 3 = 15  
• Esteban: (1/5) × 15 = 3  
• Quinn + Ava = 18 + 3 = 21, so  
  Fatima: 21 + 36 (three dozen) = 57  

Total found = 3 + 18 + 15 + 3 + 57 = 96  
Initially hidden = 10 dozen = 120  
Remaining = 120 – 96 = 24  

Answer: 24 eggs remain unfound.",True,24,arithmetic_reasoning,medium,hard
GSM_001,W2,openai/o4-mini,51,True,51,arithmetic_reasoning,high,medium
GSM_002,W2,openai/o4-mini,30,True,30,arithmetic_reasoning,high,easy
GSM_003,W2,openai/o4-mini,"Step 1: Find the number of yellow cards  
– “50% more than purple cards” means  
  Yellow = Purple + 0.50 × Purple  
  = 30 + 0.50 × 30  
  = 30 + 15  
  = 45  

Step 2: Find the number of blue cards  
– “Equal to purple + yellow” means  
  Blue = 30 + 45  
  = 75  

Step 3: Compute the total  
Total = Purple + Yellow + Blue  
      = 30 + 45 + 75  
      = 150  

Answer: There are 150 cards in total.",True,150,arithmetic_reasoning,high,medium
GSM_004,W2,openai/o4-mini,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,W2,openai/o4-mini,54,True,54,arithmetic_reasoning,high,hard
GSM_006,W2,openai/o4-mini,546,True,546,arithmetic_reasoning,high,medium
GSM_007,W2,openai/o4-mini,30,True,30,arithmetic_reasoning,high,hard
GSM_008,W2,openai/o4-mini,"""1024""",True,1024,arithmetic_reasoning,high,medium
GSM_009,W2,openai/o4-mini,49,True,49,arithmetic_reasoning,high,medium
GSM_010,W2,openai/o4-mini,885,True,885,arithmetic_reasoning,medium,medium
GSM_011,W2,openai/o4-mini,86,True,86,arithmetic_reasoning,medium,medium
GSM_012,W2,openai/o4-mini,81,True,81,arithmetic_reasoning,medium,medium
GSM_013,W2,openai/o4-mini,90,True,90,arithmetic_reasoning,medium,medium
GSM_014,W2,openai/o4-mini,70,True,70,arithmetic_reasoning,medium,medium
GSM_015,W2,openai/o4-mini,354,True,354,arithmetic_reasoning,medium,hard
GSM_016,W2,openai/o4-mini,5,True,5,arithmetic_reasoning,medium,hard
GSM_017,W2,openai/o4-mini,922,True,922,arithmetic_reasoning,medium,hard
GSM_018,W2,openai/o4-mini,21,True,21,arithmetic_reasoning,medium,hard
GSM_019,W2,openai/o4-mini,3,True,3,arithmetic_reasoning,medium,hard
GSM_020,W2,openai/o4-mini,24,True,24,arithmetic_reasoning,medium,hard
GSM_001,W3,openai/o4-mini,51,True,51,arithmetic_reasoning,high,medium
GSM_002,W3,openai/o4-mini,30,True,30,arithmetic_reasoning,high,easy
GSM_003,W3,openai/o4-mini,150,True,150,arithmetic_reasoning,high,medium
GSM_004,W3,openai/o4-mini,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,W3,openai/o4-mini,54,True,54,arithmetic_reasoning,high,hard
GSM_006,W3,openai/o4-mini,546,True,546,arithmetic_reasoning,high,medium
GSM_007,W3,openai/o4-mini,30,True,30,arithmetic_reasoning,high,hard
GSM_008,W3,openai/o4-mini,1024,True,1024,arithmetic_reasoning,high,medium
GSM_009,W3,openai/o4-mini,49,True,49,arithmetic_reasoning,high,medium
GSM_010,W3,openai/o4-mini,885,True,885,arithmetic_reasoning,medium,medium
GSM_011,W3,openai/o4-mini,86,True,86,arithmetic_reasoning,medium,medium
GSM_012,W3,openai/o4-mini,81,True,81,arithmetic_reasoning,medium,medium
GSM_013,W3,openai/o4-mini,90,True,90,arithmetic_reasoning,medium,medium
GSM_014,W3,openai/o4-mini,70,True,70,arithmetic_reasoning,medium,medium
GSM_015,W3,openai/o4-mini,354,True,354,arithmetic_reasoning,medium,hard
GSM_016,W3,openai/o4-mini,5,True,5,arithmetic_reasoning,medium,hard
GSM_017,W3,openai/o4-mini,922,True,922,arithmetic_reasoning,medium,hard
GSM_018,W3,openai/o4-mini,"First compute the number of questions in each subject:

• Biology: 25% of 80 = 0.25·80 = 20  
• Geometry: 15% of 80 = 0.15·80 = 12  
• Remaining = 80 – 20 – 12 = 48, split equally → 24 economics, 24 geography  

Now the number Jordan will certainly get right in each:

• Biology: 10% of 20 = 2  
• Geometry: 25% of 12 = 3  
• Economics: (1/3)·24 = 8  
• Geography: (1/3)·24 = 8  

Total certain points = 2 + 3 + 8 + 8 = 21.",True,21,arithmetic_reasoning,medium,hard
GSM_019,W3,openai/o4-mini,3,True,3,arithmetic_reasoning,medium,hard
GSM_020,W3,openai/o4-mini,24,True,24,arithmetic_reasoning,medium,hard
GSM_001,W4,openai/o4-mini,51,True,51,arithmetic_reasoning,high,medium
GSM_002,W4,openai/o4-mini,30,True,30,arithmetic_reasoning,high,easy
GSM_003,W4,openai/o4-mini,150,True,150,arithmetic_reasoning,high,medium
GSM_004,W4,openai/o4-mini,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,W4,openai/o4-mini,"First compute w:

w = (p + e) · d · n  
  = (6 + 1) · 60 · 6  
  = 7 · 60 · 6  
  = 2520  

Then  
x = w/7 = 2520/7 = 360  
y = w/7 = 360  

So  
total_min = w + x + y  
          = 2520 + 360 + 360  
          = 3240 minutes  

Finally  
total_hr = total_min / 60  
         = 3240 / 60  
         = 54  

Answer: 54 hours.",True,54,arithmetic_reasoning,high,hard
GSM_006,W4,openai/o4-mini,546,True,546,arithmetic_reasoning,high,medium
GSM_007,W4,openai/o4-mini,30,True,30,arithmetic_reasoning,high,hard
GSM_008,W4,openai/o4-mini,432,False,1024,arithmetic_reasoning,high,medium
GSM_009,W4,openai/o4-mini,49,True,49,arithmetic_reasoning,high,medium
GSM_010,W4,openai/o4-mini,885,True,885,arithmetic_reasoning,medium,medium
GSM_011,W4,openai/o4-mini,86,True,86,arithmetic_reasoning,medium,medium
GSM_012,W4,openai/o4-mini,81,True,81,arithmetic_reasoning,medium,medium
GSM_013,W4,openai/o4-mini,90,True,90,arithmetic_reasoning,medium,medium
GSM_014,W4,openai/o4-mini,70,True,70,arithmetic_reasoning,medium,medium
GSM_015,W4,openai/o4-mini,354,True,354,arithmetic_reasoning,medium,hard
GSM_016,W4,openai/o4-mini,5,True,5,arithmetic_reasoning,medium,hard
GSM_017,W4,openai/o4-mini,922,True,922,arithmetic_reasoning,medium,hard
GSM_018,W4,openai/o4-mini,21,True,21,arithmetic_reasoning,medium,hard
GSM_019,W4,openai/o4-mini,3,True,3,arithmetic_reasoning,medium,hard
GSM_020,W4,openai/o4-mini,24,True,24,arithmetic_reasoning,medium,hard
GSM_001,W5,openai/o4-mini,86,True,86,arithmetic_reasoning,high,medium
GSM_002,W5,openai/o4-mini,18,True,18,arithmetic_reasoning,high,easy
GSM_003,W5,openai/o4-mini,75,True,75,arithmetic_reasoning,high,medium
GSM_004,W5,openai/o4-mini,£150,True,150,arithmetic_reasoning,high,easy
GSM_005,W5,openai/o4-mini,7,True,7,arithmetic_reasoning,high,hard
GSM_006,W5,openai/o4-mini,€56,True,56,arithmetic_reasoning,high,medium
GSM_007,W5,openai/o4-mini,4,True,4,arithmetic_reasoning,high,hard
GSM_008,W5,openai/o4-mini,16,True,16,arithmetic_reasoning,high,medium
GSM_009,W5,openai/o4-mini,5,True,5,arithmetic_reasoning,high,medium
GSM_010,W5,openai/o4-mini,60,True,60,arithmetic_reasoning,medium,medium
GSM_011,W5,openai/o4-mini,328,True,328,arithmetic_reasoning,medium,medium
GSM_012,W5,openai/o4-mini,7,True,7,arithmetic_reasoning,medium,medium
GSM_013,W5,openai/o4-mini,6,False,24,arithmetic_reasoning,medium,medium
GSM_014,W5,openai/o4-mini,210,True,210,arithmetic_reasoning,medium,medium
GSM_015,W5,openai/o4-mini,37,True,37,arithmetic_reasoning,medium,hard
GSM_016,W5,openai/o4-mini,43,True,43,arithmetic_reasoning,medium,hard
GSM_017,W5,openai/o4-mini,¥21,True,21,arithmetic_reasoning,medium,hard
GSM_018,W5,openai/o4-mini,80,True,80,arithmetic_reasoning,medium,hard
GSM_019,W5,openai/o4-mini,22,True,22,arithmetic_reasoning,medium,hard
GSM_020,W5,openai/o4-mini,10,True,10,arithmetic_reasoning,medium,hard
GSM_041,W1,openai/o4-mini,"First note that 190 – (19 + 7) = 164 students are left for baking or hiking.  
Since hiking = 2 × football = 2 × 7 = 14,  
the number who bake = 164 – 14 = 150.  

Answer: 150 students like to bake.",True,150,arithmetic_reasoning,high,easy
GSM_041,W2,openai/o4-mini,"First note that “the rest of the students” must total 190 – (19 + 7) = 164, and that this “rest” is exactly those who like to bake or to hike.  Since the hikers number twice the football‐players:

  • Football = 7  
  • Hiking = 2 × 7 = 14  

so

  Bake + Hike = 164  
  ⇒ Bake = 164 – 14 = 150.  

Answer: 150 students like to bake.",True,150,arithmetic_reasoning,high,easy
GSM_041,W3,openai/o4-mini,"Let Q be the number who like quality control.  We’re told  
Q = 2 × (7) = 14.  
So the totals by category are  
– Welding: 19  
– Forklift-operation: 7  
– Quality control: 14  
– Assembly: the rest.  

Since there are 190 workers in all,  
Assembly = 190 – (19 + 7 + 14) = 190 – 40 = 150.",True,150,arithmetic_reasoning,high,easy
GSM_041,W4,openai/o4-mini,"Let b = number who bake and h = number who hike.  We are given

1. Total students:  
   19 (paint) + 7 (football) + b + h = 190

2. “The number that like to hike is twice the number that prefer playing football,” so  
   h = 2 × 7 = 14.

Plug h = 14 into the total:

19 + 7 + b + 14 = 190  
⇒ b + 40 = 190  
⇒ b = 190 − 40 = 150.

Answer: 150 students like to bake.",True,150,arithmetic_reasoning,high,easy
GSM_041,W6,openai/o4-mini,"Let P be the number who paint and B the number who bake.  We have  
Total = 54 = (dance)35 + (badminton)2 + P + B  
⇒ P + B = 54 − 35 − 2 = 17.  
Also B = 2×(badminton) = 2·2 = 4.  
Hence P = 17 − B = 17 − 4 = 13.  

Answer: 13 students like to paint.",True,13,arithmetic_reasoning,high,easy
GSM_042,W1,openai/o4-mini,"Pavel’s total annual harvest is  
30 sq yd × 94 oranges/sq yd × 1 harvest/year = 2820 oranges.",True,2820,arithmetic_reasoning,high,easy
GSM_042,W2,openai/o4-mini,"Pavel’s annual harvest = (field area) × (oranges per sq yd) × (harvests per year)
  
  = 30 sq yd × 94 oranges/sq yd × 1  
  = 2 820 oranges  
  
So he can harvest 2 820 oranges in one year.",False,2820,arithmetic_reasoning,high,easy
GSM_042,W3,openai/o4-mini,"The factory’s annual output is simply  
30 lines × 94 widgets/line = 2,820 widgets per 12‐month period.  
So in one year the factory can produce 2,820 widgets.",True,2820,arithmetic_reasoning,high,easy
GSM_042,W4,openai/o4-mini,"Pavel’s annual harvest is  
 30 yd² × 94 oranges/yd² × (12 months/12 months per harvest)  
= 30 × 94 × 1  
= 2 820 oranges per year.",False,2820,arithmetic_reasoning,high,easy
GSM_042,W6,openai/o4-mini,"Benjamin’s annual harvest is  
75 square yards × 77 pomegranates/sq yd  
= 5 775 pomegranates per year.",False,5775,arithmetic_reasoning,high,easy
GSM_043,W1,openai/o4-mini,"First compute the number of tennis balls:

  640 × (1/8) = 80 tennis balls.

Then the number of white tennis balls is

  80 × (1/10) = 8.

So there are 8 white tennis balls.",True,8,arithmetic_reasoning,high,easy
GSM_043,W2,openai/o4-mini,"First find the number of tennis balls:  
640 × (1/8) = 80.  

Then find how many of those are white:  
80 × (1/10) = 8.  

Answer: 8 white tennis balls.",True,8,arithmetic_reasoning,high,easy
GSM_043,W3,openai/o4-mini,"First find the number of plastic containers:
640 ÷ 8 = 80.

Then find the number of labeled plastic containers:
80 ÷ 10 = 8.

Answer: There are 8 labeled plastic containers.",True,8,arithmetic_reasoning,high,easy
GSM_043,W4,openai/o4-mini,"Let T be the total balls, t the tennis balls, and w the white tennis balls.

1. T = 640  
2. t = (1/8)·T = (1/8)·640 = 80  
3. w = (1/10)·t = (1/10)·80 = 8  

Answer: There are 8 white tennis balls.",True,8,arithmetic_reasoning,high,easy
GSM_043,W6,openai/o4-mini,"Half of 420 is 210 tennis balls.  
One third of those are teal:  
210 ÷ 3 = 70.  
So there are 70 teal tennis balls.",True,70,arithmetic_reasoning,high,easy
GSM_044,W1,openai/o4-mini,"Let x be the number of bouncy balls. We have:

71 (blocks) + 45 (stuffed animals) + 29 (rings) + x = 204

First sum the known toys:
71 + 45 + 29 = 145

Then solve for x:
145 + x = 204  
x = 204 – 145  
x = 59

There were 59 bouncy balls in the tube.",True,59,arithmetic_reasoning,high,easy
GSM_044,W2,openai/o4-mini,"71 + 45 + 29 = 145 total toys before the tube.  
After buying the tube she has 204 toys, so the tube must have added  
204 – 145 = 59 bouncy balls.",True,59,arithmetic_reasoning,high,easy
GSM_044,W3,openai/o4-mini,"First sum the known materials:  
71 (metal sheets) + 45 (plastic pellets) + 29 (rubber gaskets) = 145.  

Since the grand total is 204, the number of ceramic tiles is  
204 – 145 = 59.  

Answer: 59 ceramic tiles.",True,59,arithmetic_reasoning,high,easy
