problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty
GSM_011,canonical,openai/gpt-4o,"To solve this problem, we need to calculate the total amount of water used for the ice cubes and then determine how much water Pavel has left.

1. **Giant cubes:** Pavel makes 8 giant cubes, with each cube using 12 grams of water. Therefore, the total water used for the giant cubes is:

   \[
   8 \times 12 = 96 \text{ grams}
   \]

2. **Medium cubes:** Pavel makes 13 medium cubes, with each cube using 11 grams of water. Therefore, the total water used for the medium cubes is:

   \[
   13 \times 11 = 143 \text{ grams}
   \]

3. **Small cubes:** Pavel makes 15 small cubes, with each cube using \( \frac{1}{5} \) gram of water. Therefore, the total water used for the small cubes is:

   \[
   15 \times \frac{1}{5} = 3 \text{ grams}
   \]

Next, we add up the total water used for all types of cubes:

\[
96 + 143 + 3 = 242 \text{ grams}
\]

Finally, we subtract the total water used from the initial amount of water Pavel has:

\[
328 - 242 = 86 \text{ grams}
\]

Therefore, Pavel has 86 grams of water left.",True,86,arithmetic_reasoning,medium,medium
GSM_012,canonical,openai/gpt-4o,"To determine how many potted plants Camila will remain with, we need to follow these steps:

1. Calculate the initial number of potted plants Camila had before receiving the new ones:
   \[
   7 \text{ potted plants/ledge} \times 52 \text{ ledges} = 364 \text{ potted plants}
   \]

2. Add the 29 new potted plants she received:
   \[
   364 \text{ potted plants} + 29 \text{ new plants} = 393 \text{ potted plants}
   \]

3. Calculate the number of potted plants Camila will give away:
   \[
   6 \text{ potted plants/ledge} \times 52 \text{ ledges} = 312 \text{ potted plants}
   \]

4. Subtract the number of plants given away from the total to find out how many she will remain with:
   \[
   393 \text{ potted plants} - 312 \text{ potted plants} = 81 \text{ potted plants}
   \]

Thus, Camila will remain with 81 potted plants.",True,81,arithmetic_reasoning,medium,medium
GSM_013,canonical,openai/gpt-4o,"To solve this problem, we need to find the time it takes for Mia to complete the entire 24-kilometer walk, knowing she's walking 12 kilometers on the beach and 12 kilometers on the sidewalk at different speeds.

First, let's define Mia's walking speed on the beach. Assume her speed on the beach is \( v \) kilometers per hour. On the sidewalk, she walks at twice this speed, which is \( 2v \) kilometers per hour.

We know that Mia spends 60 minutes (1 hour) walking on the beach:

\[
\text{Time on the beach} = \frac{\text{Distance on the beach}}{\text{Speed on the beach}} = \frac{12 \text{ km}}{v} = 1 \text{ hour}
\]

From this equation, we find Mia's speed on the beach:

\[
v = 12 \text{ km/h}
\]

Now, let's calculate her speed on the sidewalk:

\[
2v = 2 \times 12 = 24 \text{ km/h}
\]

Next, calculate the time taken to walk 12 kilometers on the sidewalk at 24 km/h:

\[
\text{Time on the sidewalk} = \frac{\text{Distance on the sidewalk}}{\text{Speed on the sidewalk}} = \frac{12 \text{ km}}{24 \text{ km/h}} = 0.5 \text{ hours}
\]

Finally, compute the total time for the entire walk, combining the time on the beach and the time on the sidewalk:

\[
\text{Total time} = \text{Time on the beach} + \text{Time on the sidewalk} = 1 \text{ hour} + 0.5 \text{ hours} = 1.5 \text{ hours}
\]

Convert the total time into minutes:

\[
1.5 \text{ hours} = 1.5 \times 60 = 90 \text{ minutes}
\]

Thus, the total time it takes for Mia to complete the entire 24-kilometer walk is \(\boxed{90}\) minutes.",True,90,arithmetic_reasoning,medium,medium
GSM_014,canonical,openai/gpt-4o,"To solve this problem, we need to first determine the total amount of time the maintenance worker will spend cleaning over the 10 days and then find the percentage of their workday that is spent cleaning floors each day.

First, calculate the total time spent cleaning all the floors:
- Number of floors: 210
- Time taken to clean one floor: 20 minutes

Total time in minutes to clean all floors:
\[ 210 \text{ floors} \times 20 \text{ minutes per floor} = 4200 \text{ minutes} \]

Now, calculate the total work time available over the 10-day period:
- Hours worked per day: 10
- Convert hours to minutes (since time spent cleaning is in minutes): 
  \[ 10 \text{ hours/day} \times 60 \text{ minutes/hour} = 600 \text{ minutes/day} \]

Total time available over 10 days:
\[ 600 \text{ minutes/day} \times 10 \text{ days} = 6000 \text{ minutes} \]

Next, determine the average percentage of each day spent cleaning. Since 4200 minutes are spent cleaning in total over 10 days, the daily cleaning time in minutes is:
\[ \frac{4200 \text{ minutes}}{10 \text{ days}} = 420 \text{ minutes/day} \]

With 600 minutes available per day, we calculate the percentage of the day spent cleaning:
\[ \left(\frac{420 \text{ minutes}}{600 \text{ minutes}}\right) \times 100 = 70\% \]

Therefore, on average, the maintenance worker spends 70% of their day cleaning floors.",True,70,arithmetic_reasoning,medium,medium
GSM_015,canonical,openai/gpt-4o,"First, we need to round the prices of each type of plant bundle to the nearest dollar:

- Tulips are priced at €2.25 per bundle, which rounds to €2 per bundle.
- Roses are priced at €5.13 per bundle, which rounds to €5 per bundle.
- Sunflowers are priced at €5.47 per bundle, which rounds to €5 per bundle.

Next, we calculate the total income from selling the bundles at these rounded prices:

1. For tulips:
   \[
   12 \text{ bundles} \times €2/\text{bundle} = €24
   \]

2. For roses:
   \[
   29 \text{ bundles} \times €5/\text{bundle} = €145
   \]

3. For sunflowers:
   \[
   37 \text{ bundles} \times €5/\text{bundle} = €185
   \]

Finally, we add these amounts together to find the total income:

\[
€24 + €145 + €185 = €354
\]

Therefore, Viktor will make a total of €354.",True,354,arithmetic_reasoning,medium,hard
GSM_016,canonical,openai/gpt-4o,"To determine the total weight the farmer needs to transport, we'll add up the weights of all the items he bought:

- Wheat: 6 boxes * 4 pounds/box = 24 pounds
- Cucumbers: 12 bags * 5 pounds/bag = 60 pounds
- Apples: 32 packs * 43 pounds/pack = 1376 pounds
- Corns: 18 sacks * 15 pounds/sack = 270 pounds
- Grocery: 43 pounds
- Tools: 27 pounds

Adding these together gives:

\[ 24 + 60 + 1376 + 270 + 43 + 27 = 1800 \text{ pounds} \]

With each truck able to carry 120 pounds per trip, we need to calculate how many trips are necessary:

\[ \text{Trips per truck} = \frac{\text{Total weight}}{\text{Weight per trip per truck}} = \frac{1800}{120} = 15 \text{ trips with one truck} \]

Since the farmer has 3 trucks, each of them can make trips simultaneously. Therefore, the total number of trips made by the trucks collectively will be divided among the 3 trucks:

\[ \text{Trips needed for all trucks together} = \frac{15}{3} = 5 \text{ trips} \]

This means that the farmer needs to make 5 trips in total, using his 3 trucks, to transport all the items.",False,5,arithmetic_reasoning,medium,hard
GSM_017,canonical,openai/gpt-4o,"To find Liam's average daily earnings, we need to calculate the total earnings over the three days and then divide by three.

### Friday's Sales
- **Cookies sold**: 25 boxes
- **Orange pies sold on Friday**: Let \( x \) be the number of orange pies sold on Saturday. Then, on Friday, he sold \( x - 13 \) orange pies.

### Saturday's Sales
- **Cookies sold**: \( 25 + 11 = 36 \) boxes
- **Orange pies sold**: \( x = 22 \) boxes

Since Liam sold 22 boxes of orange pie on Saturday, on Friday he sold:

\[ x - 13 = 22 - 13 = 9 \] boxes of orange pies.

### Sunday's Sales
- **Total boxes on Friday and Saturday**:
  - **Cookies**: \( 25 + 36 = 61 \) boxes
  - **Orange pies**: \( 9 + 22 = 31 \) boxes

On Sunday, Liam sold:
- **Cookies**: 61 boxes
- **Orange pies**: 31 boxes

### Total Sales Over Three Days
- **Cookies**: \( 25 + 36 + 61 = 122 \) boxes
- **Orange pies**: \( 9 + 22 + 31 = 62 \) boxes

### Earnings Calculation
- **Total earnings from cookies**: \( 122 \times 12 = ¥1464 \)
- **Total earnings from orange pies**: \( 62 \times 21 = ¥1302 \)

### Total Earnings and Average Daily Earnings
- **Total earnings over three days**: \( ¥1464 + ¥1302 = ¥2766 \)
- **Average daily earnings**: \( \frac{2766}{3} = ¥922 \)

Therefore, Liam's average daily earning was ¥922.",True,922,arithmetic_reasoning,medium,hard
GSM_018,canonical,openai/gpt-4o,"Let's break down the quiz into its components based on the percentages and calculate how many questions belong to each category:

1. **Physics Questions**: 
   - 25% of 80 items is \(0.25 \times 80 = 20\) physics questions.

2. **Algebra Questions**:
   - 15% of 80 items is \(0.15 \times 80 = 12\) algebra questions.

3. **Chemistry and History Questions**:
   - Since physics and algebra make up 40% of the questions (25% + 15%), the remaining questions are equally divided between chemistry and history, making up 60% of the quiz.
   - 60% of 80 items is \(0.60 \times 80 = 48\) questions. 
   - These are divided equally, so there are \(48 \div 2 = 24\) chemistry questions and \(24\) history questions.

Next, let's calculate how many questions Emma is sure to get correct in each category:

1. **Correct Algebra Questions**:
   - Emma is sure to get 25% of the algebra questions correct, which is \(0.25 \times 12 = 3\) questions.

2. **Correct Physics Questions**:
   - Emma is sure to get 10% of the physics questions correct, which is \(0.10 \times 20 = 2\) questions.

3. **Correct Chemistry and History Questions**:
   - Emma is sure to get 1/3 of the chemistry questions correct, which is \(\frac{1}{3} \times 24 = 8\) questions.
   - Emma is also sure to get 1/3 of the history questions correct, which is \(\frac{1}{3} \times 24 = 8\) questions.

Finally, sum these to find the total number of questions Emma is sure to get correct:

\[
3 \text{ (algebra) } + 2 \text{ (physics) } + 8 \text{ (chemistry) } + 8 \text{ (history) } = 21 \text{ questions}
\]

Emma is sure to get 21 questions correct in the quiz.",True,21,arithmetic_reasoning,medium,hard
GSM_019,canonical,openai/gpt-4o,"To find out how many 45-minute episodes Tariq watched on Sunday, we need to calculate the total hours Tariq watched TV throughout the week and then isolate the time unaccounted for on Sunday.

First, let's tally up the hours based on the given information:

- **Friday and Saturday:** 3-hour episodes each night for 2 nights.  
  \[
  2 \times 3 \text{ hours} = 6 \text{ hours}
  \]

- **Monday:** A 4-hour episode and a 15-minute episode.  
  \[
  4 \text{ hours} + \frac{15}{60} \text{ hours} = 4.25 \text{ hours}
  \]

- **Tuesday:** Four 2-hour episodes.  
  \[
  4 \times 2 \text{ hours} = 8 \text{ hours}
  \]

- **Wednesday:** Three 30-minute episodes.  
  \[
  3 \times \frac{30}{60} \text{ hours} = 1.5 \text{ hours}
  \]

Adding up the total hours watched from Friday to Wednesday, we have:
\[
6 \text{ hours (Friday and Saturday)} + 4.25 \text{ hours (Monday)} + 8 \text{ hours (Tuesday)} + 1.5 \text{ hours (Wednesday)} = 19.75 \text{ hours}
\]

Tariq watched a total of 22 hours of TV for the week. Therefore, the hours watched on Sunday are:
\[
22 \text{ total hours} - 19.75 \text{ hours} = 2.25 \text{ hours}
\]

Each episode on Sunday was 45 minutes long:
\[
\frac{45}{60} \text{ hours} = 0.75 \text{ hours per episode}
\]

Now, to find the number of 45-minute episodes on Sunday, divide the total hours by the duration of each episode:
\[
\frac{2.25 \text{ hours}}{0.75 \text{ hours per episode}} = 3 \text{ episodes}
\]

Therefore, Tariq watched \(\boxed{3}\) 45-minute episodes on Sunday.",False,3,arithmetic_reasoning,medium,hard
GSM_020,canonical,openai/gpt-4o,"To solve the problem, we first determine how many eggs each person finds:

1. Ava finds 3 eggs.

2. Quinn finds six times as many eggs as Ava, so Quinn finds:
   \[
   6 \times 3 = 18 \, \text{eggs}
   \]

3. Sophia finds 3 fewer than Quinn, so Sophia finds:
   \[
   18 - 3 = 15 \, \text{eggs}
   \]

4. Esteban finds one-fifth as many as Sophia, so Esteban finds:
   \[
   \frac{1}{5} \times 15 = 3 \, \text{eggs}
   \]

5. Fatima finds three dozen more than the combined total of Quinn and Ava. First, find the total eggs for Quinn and Ava:
   \[
   18 + 3 = 21 \, \text{eggs (Quinn and Ava combined)}
   \]

   Three dozen is:
   \[
   3 \times 12 = 36 \, \text{eggs}
   \]

   Fatima finds:
   \[
   21 + 36 = 57 \, \text{eggs}
   \]

Now, sum all the eggs found by each person:
\[
3 + 18 + 15 + 3 + 57 = 96 \, \text{eggs}
\]

Zahra initially hid 10 dozen eggs:
\[
10 \times 12 = 120 \, \text{eggs}
\]

To find the number of eggs still hidden, subtract the number of eggs found from the total initially hidden:
\[
120 - 96 = 24 \, \text{eggs}
\]

Thus, there are \(\boxed{24}\) eggs still hidden in the yard.",True,24,arithmetic_reasoning,medium,hard
GSM_021,canonical,openai/gpt-4o,"If the city is 77 miles across from the oceanfront to the opposite inland edge, and the fog bank rolls in at a rate of 77 miles every 50 minutes, then it will take the fog bank 50 minutes to cover the entire city.",True,50,arithmetic_reasoning,high,easy
GSM_022,canonical,openai/gpt-4o,"To solve this problem, we are given a ratio and the total number of teaspoons of sugar and cups of water used together, and we need to find the amount of sugar used. The ratio of teaspoons of sugar to cups of water is 97:37. This means that for every 97 parts of sugar, there are 37 parts of water.

First, let's define variables for teaspoonfuls of sugar and cups of water:
- Let \( x \) be the number of teaspoonfuls of sugar.
- Let \( y \) be the number of cups of water.

Given that the ratio of sugar to water is 97:37, we can set up the equation:

\[
\frac{x}{y} = \frac{97}{37}
\]

This can be rearranged to express \( x \) in terms of \( y \):

\[
x = \frac{97}{37} \cdot y
\]

We are also told that the total number of teaspoons of sugar and cups of water is 1474:

\[
x + y = 1474
\]

Now, use the expression for \( x \) from the ratio equation and substitute into the total equation:

\[
\frac{97}{37} \cdot y + y = 1474
\]

Combine the \( y \) terms:

\[
\left(\frac{97}{37} + 1\right) y = 1474
\]

Convert the ""+1"" to have a common denominator to combine terms:

\[
\frac{97}{37} + \frac{37}{37} = \frac{134}{37}
\]

The equation becomes:

\[
\frac{134}{37} y = 1474
\]

Multiply through by 37 to clear the fraction:

\[
134y = 1474 \cdot 37
\]

Calculate \( 1474 \cdot 37 \):

\[
1474 \cdot 37 = 54538
\]

So, the equation is:

\[
134y = 54538
\]

Solve for \( y \) by dividing both sides by 134:

\[
y = \frac{54538}{134} = 407
\]

Now that we have \( y = 407 \), we can find \( x \) using the ratio:

\[
x = \frac{97}{37} \cdot 407
\]

Perform the multiplication:

First, calculate \(\frac{97}{37} \approx 2.62162162\) (but let's maintain accuracy by keeping it exact in calculations):

\[
x = \frac{97 \cdot 407}{37} = 1067
\]

Thus, Sofia used \(\boxed{1067}\) teaspoonfuls of sugar.",True,1067,arithmetic_reasoning,high,easy
GSM_023,canonical,openai/gpt-4o,"To find out how many minutes Ibrahim needs to exercise on Tuesday, we first need to determine the total amount of time he exercised on Sunday and Monday combined. 

On Sunday, Ibrahim exercised for 23 minutes.  
On Monday, he exercised for 55 minutes.  

So, the combined exercise time for Sunday and Monday is:
\[ 23 \text{ minutes} + 55 \text{ minutes} = 78 \text{ minutes} \]

Ibrahim wants to exercise for seven times this total amount on Tuesday. Therefore, we calculate:
\[ 7 \times 78 \text{ minutes} = 546 \text{ minutes} \]

Thus, Ibrahim needs to exercise for 546 minutes on Tuesday to reach his goal.",True,546,arithmetic_reasoning,high,easy
GSM_024,canonical,openai/gpt-4o,"To analyze this problem, we need to calculate the probabilities of two different events involving a 4-sided die.

1. **Probability of rolling a number greater than 2:**

   A 4-sided die has the numbers 1, 2, 3, and 4. The numbers greater than 2 are 3 and 4. Thus, there are 2 favorable outcomes (rolling a 3 or 4) out of 4 possible outcomes.

   \[
   P(\text{number greater than 2}) = \frac{2}{4} = \frac{1}{2}
   \]

2. **Probability of rolling two odd numbers in a row:**

   The odd numbers on a 4-sided die are 1 and 3. To roll two odd numbers in a row, we look at each roll separately. 

   For the first roll, the probability of an odd number is:

   \[
   P(\text{odd on first roll}) = \frac{2}{4} = \frac{1}{2}
   \]

   Similarly, the probability of rolling an odd number on the second roll is:

   \[
   P(\text{odd on second roll}) = \frac{2}{4} = \frac{1}{2}
   \]

   Since these rolls are independent events, the probability of both occurring (rolling two odd numbers in sequence) is the product of their individual probabilities:

   \[
   P(\text{two odd numbers in a row}) = \frac{1}{2} \times \frac{1}{2} = \frac{1}{4}
   \]

3. **Difference in likelihood:**

   To find out how much more likely it is to roll a number greater than 2 compared to rolling two odd numbers in sequence, we compare their probabilities:

   \[
   \text{Difference} = P(\text{number greater than 2}) - P(\text{two odd numbers in a row})
   \]

   \[
   = \frac{1}{2} - \frac{1}{4} = \frac{2}{4} - \frac{1}{4} = \frac{1}{4}
   \]

   We want to express how much more likely it is as a percentage of the probability of rolling two odd numbers in a row. So we compute:

   \[
   \text{Percentage increase} = \left(\frac{\frac{1}{4}}{\frac{1}{4}}\right) \times 100\% = 100\%
   \]

   Thus, it is 100% more likely to roll a number greater than 2 than to roll two odd numbers in succession.",False,25,arithmetic_reasoning,high,easy
GSM_025,canonical,openai/gpt-4o,"First, let's find the total length of the remoras. Each remora is 72 inches long, and there are 7 remoras, so the total length in inches is:

\[ 
7 \times 72 = 504 \text{ inches} 
\]

Next, we need to convert the total length of the remoras from inches to feet since the whale's length is given in feet. Since 1 foot is 12 inches:

\[ 
504 \text{ inches} \div 12 = 42 \text{ feet}
\]

Now, we can calculate what percentage of the whale's length the total length of the remoras represents. The whale's length is 210 feet. Therefore, the percentage is:

\[ 
\frac{42}{210} \times 100 = 20\%
\]

Thus, the combined length of the remoras is 20% of the whale's body length.",True,20,arithmetic_reasoning,high,easy
GSM_026,canonical,openai/gpt-4o,"To find out how many puzzle pieces Elena placed during that hour, we need to determine both the number of pieces she placed from the first puzzle and the number from the second puzzle.

1. **First Puzzle:**
   - The first puzzle is a 315 piece puzzle.
   - Elena finished \( \frac{1}{3} \) of it.
   - Pieces placed from the first puzzle: \( \frac{1}{3} \times 315 = 105 \) pieces.

2. **Second Puzzle:**
   - The second puzzle consists of 481 pieces.
   - Elena finished the entire puzzle.
   - Pieces placed from the second puzzle: 481 pieces.

Finally, add the pieces from both activities to get the total number of pieces she placed during the hour:
\[ 105 + 481 = 586 \]

Therefore, Elena placed a total of 586 puzzle pieces during that hour.",True,586,arithmetic_reasoning,high,easy
GSM_027,canonical,openai/gpt-4o,"To find the percentage of all the puppies that have spots, we first need to determine the total number of puppies and the total number of puppies with spots.

Jasmine's dog has:
- Total puppies = 1000
- Puppies with spots = 270

Priya's dog has:
- Total puppies = 640
- Puppies with spots = 140

First, calculate the total number of puppies:
\[ 1000 + 640 = 1640 \]

Next, calculate the total number of puppies with spots:
\[ 270 + 140 = 410 \]

Now, calculate the percentage of puppies with spots:
\[ \left( \frac{410}{1640} \right) \times 100 \]

\[ = \frac{410}{1640} \times 100 \]

\[ = 0.25 \times 100 \]

\[ = 25\% \]

Therefore, 25% of all the puppies have spots.",True,25,arithmetic_reasoning,high,easy
GSM_028,canonical,openai/gpt-4o,"Given that Mateo is 35 years old and is 10 years younger than Santiago, we can determine Santiago's age by adding 10 to Mateo's age:

\[ \text{Santiago's age} = 35 + 10 = 45. \]

To find the average of their ages, we add their ages together and then divide by 2:

\[ \text{Average age} = \frac{35 + 45}{2} = \frac{80}{2} = 40. \]

Thus, the average of Mateo and Santiago's ages is 40.",True,40,arithmetic_reasoning,high,easy
GSM_029,canonical,openai/gpt-4o,"To find out how many emails Sanjay responds to in a 6-day work week, we first need to determine how many emails he responds to per day.

Sanjay receives 150 emails a day, and 32% of these emails don't require any response. This means that 68% of the emails do require a response. 

First, calculate the number of emails Sanjay responds to each day:
\[ 
150 \times 0.68 = 102 
\]

Sanjay responds to 102 emails each day. 

Since he works 6 days a week, the total number of emails he responds to in a week is:
\[ 
102 \times 6 = 612 
\]

Therefore, Sanjay responds to 612 emails in a 6-day work week.",False,612,arithmetic_reasoning,high,easy
GSM_030,canonical,openai/gpt-4o,"To find out how long it takes to slide down each waterslide, we can use the formula:

\[
\text{Time} = \frac{\text{Distance}}{\text{Speed}}
\]

For the biggest waterslide, which is 330 meters long and slides at 55 meters per minute:

\[
\text{Time for biggest slide} = \frac{330 \text{ meters}}{55 \text{ meters/minute}} = 6 \text{ minutes}
\]

For the second biggest waterslide, which is 240 meters long and slides at 80 meters per minute:

\[
\text{Time for second biggest slide} = \frac{240 \text{ meters}}{80 \text{ meters/minute}} = 3 \text{ minutes}
\]

The difference in time between descending the biggest slide and the second biggest slide is:

\[
6 \text{ minutes} - 3 \text{ minutes} = 3 \text{ minutes}
\]

Therefore, it takes 3 minutes longer to ride the biggest slide compared to the second biggest slide.",True,3,arithmetic_reasoning,high,easy
GSM_031,canonical,openai/gpt-4o,"To determine how many slices of kiwi Yara, her sister, and her cousin ate together, we start by calculating the number of slices each person ate:

1. **Yara**: Yara ate 4 slices.
2. **Her Sister**: Her sister ate 6 more slices than Yara. Therefore, her sister ate:
   \[
   4 + 6 = 10 \text{ slices}
   \]
3. **Her Cousin**: Her cousin ate 3 more slices than Yara's sister. Therefore, her cousin ate:
   \[
   10 + 3 = 13 \text{ slices}
   \]

Now, we add up the slices eaten by all three of them:
\[
4 \text{ (Yara)} + 10 \text{ (Her Sister)} + 13 \text{ (Her Cousin)} = 27 \text{ slices}
\]

Therefore, together they ate a total of 27 slices of kiwi.",True,27,arithmetic_reasoning,high,easy
