problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
BW_002,W4,"FORMAL DEFINITION:
 π = ⟨B, S₀, S*, A⟩
 
 BLOCKS:
 B = {j, g, a, b, k, h, i}
 
 INITIAL STATE S₀:
 OnTable(j), OnTable(g), OnTable(a), OnTable(b), OnTable(k), OnTable(h), OnTable(i),
 Clear(j), Clear(g), Clear(a), Clear(b), Clear(k), Clear(h), Clear(i),
 HandEmpty
 
 GOAL STATE S*:
 On(j,g), On(g,a), On(a,b), On(b,k), On(k,h), On(h,i)
 
 ACTIONS (Preconditions → Add Effects | Delete Effects):
 
 1. pick-up(x):
  Pre: Clear(x), OnTable(x), HandEmpty
  Add: Holding(x)
  Del: Clear(x), OnTable(x), HandEmpty
 
 2. put-down(x):
  Pre: Holding(x)
  Add: OnTable(x), Clear(x), HandEmpty
  Del: Holding(x)
 
 3. stack(x, y):
  Pre: Holding(x), Clear(y)
  Add: On(x,y), Clear(x), HandEmpty
  Del: Holding(x), Clear(y)
 
 4. unstack(x, y):
  Pre: On(x,y), Clear(x), HandEmpty
  Add: Holding(x), Clear(y)
  Del: On(x,y), Clear(x), HandEmpty
 
 CONSTRAINTS:
 - x ≠ y for all two-argument actions
 - Exactly one block can be held at a time
 - Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ
 
 TASK:
 Find plan π = (a₁, a₂, ..., aₙ) such that:
 S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ
 
 OUTPUT FORMAT:
 Return a numbered list of actions only.
 Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
 No explanation. No extra text.","pick-up h
stack h i
pick-up k
stack k h
pick-up b
stack b k
pick-up a
stack a b
pick-up g
stack g a
pick-up j
stack j g",planning_suite,blocksworld,hard,high,plan-bench/instances/blocksworld/generated/instance-2.pddl,verify_blocksworld_plan,,
BW_002,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block j is on block g, block g is on block a, block a is on block b, block b is on block k, block k is on block h, block h is on block i. Block i is on the table. The hand is empty. Goal: Blocks j, g, a, b, k, h, and i are all clear and on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack j g
put-down j
unstack g a
put-down g
unstack a b
put-down a
unstack b k
put-down b
unstack k h
put-down k
unstack h i
put-down h",planning_suite,blocksworld,hard,high,plan-bench/instances/blocksworld/generated/instance-2.pddl,verify_blocksworld_plan,,
BW_002,W6,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block d c time. Current state: Blocks n, f, c, e, o, l, and m are clear and on the table. The hand is empty. Goal: Block n is on block f, block f is on block c, block c is on block e, block e is on block o, block o is on block l, and block l is on block m. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up l
stack l m
pick-up o
stack o l
pick-up e
stack e o
pick-up c
stack c e
pick-up f
stack f c
pick-up n
stack n f",planning_suite,blocksworld,hard,high,plan-bench/instances/blocksworld/generated/instance-2.pddl | variant=w6_rename,verify_blocksworld_plan,,
BW_002,canonical,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks j, g, a, b, k, h, and i are clear and on the table. The hand is empty. Goal: Block j is on block g, block g is on block a, block a is on block b, block b is on block k, block k is on block h, and block h is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up h
stack h i
pick-up k
stack k h
pick-up b
stack b k
pick-up a
stack a b
pick-up g
stack g a
pick-up j
stack j g",planning_suite,blocksworld,hard,high,plan-bench/instances/blocksworld/generated/instance-2.pddl,verify_blocksworld_plan,,
BW_010,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Blocks d, e, a, b, and f are unobstructed and resting on the surface. The gripper is vacant. Objective: Block d rests atop block e, block e rests atop block a, block a rests atop block b, and block b rests atop block f. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","pick-up b
stack b f
pick-up a
stack a b
pick-up e
stack e a
pick-up d
stack d e",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_010,W2,"Action Reference:
| Action      | Preconditions                        | Effect            |
|-------------|--------------------------------------|-------------------|
| pick-up X   | X is on table, X is clear, hand empty| holding X         |
| put-down X  | holding X                            | X on table        |
| stack X Y   | holding X, Y is clear                | X on Y            |
| unstack X Y | X on Y, X is clear, hand empty       | holding X         |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| d     | table    | yes    |
| e     | table    | yes    |
| a     | table    | yes    |
| b     | table    | yes    |
| f     | table    | yes    |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| d     | e                 |
| e     | a                 |
| a     | b                 |
| b     | f                 |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up b
stack b f
pick-up a
stack a b
pick-up e
stack e a
pick-up d
stack d e",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_010,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Diana, Ethan, Alice, Brian, and Felix are all unassigned and available. Your hands are free. Goal: Diana reports to Ethan, Ethan reports to Alice, Alice reports to Brian, and Brian reports to Felix. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","select Brian
place Brian under Felix
select Alice
place Alice under Brian
select Ethan
place Ethan under Alice
select Diana
place Diana under Ethan",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_010,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {d, e, a, b, f}

INITIAL STATE S₀:
OnTable(d), OnTable(e), OnTable(a), OnTable(b), OnTable(f),
Clear(d), Clear(e), Clear(a), Clear(b), Clear(f),
HandEmpty

GOAL STATE S*:
On(d,e), On(e,a), On(a,b), On(b,f), OnTable(f)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. pick-up(x):
   Pre:  Clear(x), OnTable(x), HandEmpty
   Add:  Holding(x)
   Del:  Clear(x), OnTable(x), HandEmpty

2. put-down(x):
   Pre:  Holding(x)
   Add:  OnTable(x), Clear(x), HandEmpty
   Del:  Holding(x)

3. stack(x, y):
   Pre:  Holding(x), Clear(y)
   Add:  On(x,y), Clear(x), HandEmpty
   Del:  Holding(x), Clear(y)

4. unstack(x, y):
   Pre:  On(x,y), Clear(x), HandEmpty
   Add:  Holding(x), Clear(y)
   Del:  On(x,y), Clear(x), HandEmpty

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Exactly one block can be held at a time
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  pick-up X
  put-down X
  stack X Y
  unstack X Y
No explanation. No extra text.","pick-up b
stack b f
pick-up a
stack a b
pick-up e
stack e a
pick-up d
stack d e",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_010,W5,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block d is on block e, block e is on block a, block a is on block b, and block b is on block f. Block f is on the table. The hand is empty. Goal: Blocks d, e, a, b, and f are all clear and on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","unstack d e
put-down d
unstack e a
put-down e
unstack a b
put-down a
unstack b f
put-down b",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_010,W6,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks a, b, c, d, e, and f are clear and on the table. The hand is empty. Goal: Block a is on block d, block b is on block a, block c is on block f, block d is on the table, block e is on block b, block f is on block e. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up a
stack a d
pick-up b
stack b a
pick-up e
stack e b
pick-up f
stack f e
pick-up c
stack c f",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl | synthesized_w6_from_canonical,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required | W6 synthesized from canonical for coverage
BW_010,canonical,"""You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Blocks d, e, a, b, and f are clear and on the table. The hand is empty. Goal: Block d is on block e, block e is on block a, block a is on block b, and block b is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","pick-up b
stack b f
pick-up a
stack a b
pick-up e
stack e a
pick-up d
stack d e",planning_suite,blocksworld,easy,high,type=planbench_original | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/generated/instance-10.pddl,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks starting on table; no unstacking required
BW_011,W1,"""You are a robotic manipulator. Permitted operations: pick-up X (X must be unobstructed and resting on the surface, gripper must be vacant), put-down X (deposit X onto the surface), stack X Y (position X atop Y; Y must be unobstructed, you must be gripping X), unstack X Y (retrieve X from atop Y; X must be unobstructed, gripper must be vacant). You may grip one block at a time. Current configuration: Blocks c, k, g, a, l, j, e, h, i, and b are unobstructed and resting on the surface. The gripper is vacant. Objective: Block c rests atop block k, block k rests atop block g, block g rests atop block a, block a rests atop block l, block l rests atop block j, block j rests atop block e, block e rests atop block h, block h rests atop block i, and block i rests atop block b. Reply with a numbered sequence of operations only. Each operation must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.""","pick-up i
stack i b
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up l
stack l j
pick-up a
stack a l
pick-up g
stack g a
pick-up k
stack k g
pick-up c
stack c k",planning_suite,blocksworld,hard,high,type=planbench_original | dataset=planbench | filename=instance-11.pddl | path=plan-bench/instances/blocksworld/generated/instance-11.pddl,verify_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks starting on table; no unstacking required
BW_011,W2,"Action Reference:
| Action      | Preconditions                        | Effect            |
|-------------|--------------------------------------|-------------------|
| pick-up X   | X is on table, X is clear, hand empty| holding X         |
| put-down X  | holding X                            | X on table        |
| stack X Y   | holding X, Y is clear                | X on Y            |
| unstack X Y | X on Y, X is clear, hand empty       | holding X         |

Current State:
| Block | Location | Clear? |
|-------|----------|--------|
| c     | table    | yes    |
| k     | table    | yes    |
| g     | table    | yes    |
| a     | table    | yes    |
| l     | table    | yes    |
| j     | table    | yes    |
| e     | table    | yes    |
| h     | table    | yes    |
| i     | table    | yes    |
| b     | table    | yes    |

Goal:
| Block | Must be on top of |
|-------|-------------------|
| c     | k                 |
| k     | g                 |
| g     | a                 |
| a     | l                 |
| l     | j                 |
| j     | e                 |
| e     | h                 |
| h     | i                 |
| i     | b                 |

Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up i
stack i b
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up l
stack l j
pick-up a
stack a l
pick-up g
stack g a
pick-up k
stack k g
pick-up c
stack c k",planning_suite,blocksworld,hard,high,type=planbench_original | dataset=planbench | filename=instance-11.pddl | path=plan-bench/instances/blocksworld/generated/instance-11.pddl,verify_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks starting on table; no unstacking required
BW_011,W3,"""You are an HR manager building a reporting chain. Available actions: select X (X must have no direct reports and be unassigned, hands must be free), release X (return X to the unassigned pool), place X under Y (Y must have no one above them, you must be holding X), remove X from Y (X must have no direct reports, hands must be free). You can manage one employee at a time. Current state: Carol, Kevin, George, Amy, Laura, Jack, Edward, Helen, Ivan, and Ben are all unassigned and available. Your hands are free. Goal: Carol reports to Kevin, Kevin reports to George, George reports to Amy, Amy reports to Laura, Laura reports to Jack, Jack reports to Edward, Edward reports to Helen, Helen reports to Ivan, and Ivan reports to Ben. Respond with a numbered list of actions only. Each action must be exactly one of: select X / release X / place X under Y / remove X from Y. No explanation. No extra text.""","select Ivan
place Ivan under Ben
select Helen
place Helen under Ivan
select Edward
place Edward under Helen
select Jack
place Jack under Edward
select Laura
place Laura under Jack
select Amy
place Amy under Laura
select George
place George under Amy
select Kevin
place Kevin under George
select Carol
place Carol under Kevin",planning_suite,blocksworld,hard,high,type=planbench_original | dataset=planbench | filename=instance-11.pddl | path=plan-bench/instances/blocksworld/generated/instance-11.pddl,verify_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks starting on table; no unstacking required
