problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty
GSM_010,w1,openai/gpt-4o,"To solve this problem, we need to calculate the total number of popcorn pieces that Zahra ends up with, based on the popping rates given.

First, let's summarize the popping activity in each segment of 30 seconds:

1. **First 30 seconds**: 60 kernels pop.
   \[
   k_1 = 60
   \]

2. **Second 30 seconds**: 4 times the initial number pop.
   \[
   k_2 = 4 \times 60 = 240
   \]

3. **Third 30 seconds**: 6 times the initial number pop.
   \[
   k_3 = 6 \times 60 = 360
   \]

4. **Fourth 30 seconds**: Half of the third segment's popping rate.
   \[
   k_4 = \frac{1}{2} \times 360 = 180
   \]

After the pan is removed from the heat:

5. **Residual popping**: A quarter of the kernels that popped in the fourth 30 seconds pop due to residual heat.
   \[
   k_{\text{residual}} = \frac{1}{4} \times 180 = 45
   \]

Adding all these kernels together gives the total number of popcorn pieces:

\[
k_{\text{total}} = k_1 + k_2 + k_3 + k_4 + k_{\text{residual}}
\]
\[
k_{\text{total}} = 60 + 240 + 360 + 180 + 45
\]
\[
k_{\text{total}} = 885
\]

Thus, the total number of popcorn pieces Zahra ends up with is \(\boxed{885}\).",True,885,arithmetic_reasoning,medium,medium
GSM_011,w1,openai/gpt-4o,"Let's calculate the total amount of water used for each size of ice cube and then find the remaining unused water.

First, consider the giant cubes:
- Each giant cube requires 12 grams of water.
- Pavel makes 8 giant cubes, so they require: 
  \[
  8 \times 12 = 96 \text{ grams}
  \]

Next, consider the medium cubes:
- Each medium cube requires 11 grams of water.
- Pavel makes 13 medium cubes, so they require: 
  \[
  13 \times 11 = 143 \text{ grams}
  \]

Now, consider the small cubes:
- Each small cube requires \(\frac{1}{5}\) of a gram of water.
- Pavel makes 15 small cubes, so they require: 
  \[
  15 \times \frac{1}{5} = 3 \text{ grams}
  \]

Calculate the total amount of water used:
\[
96 + 143 + 3 = 242 \text{ grams}
\]

Pavel initially had 328 grams of water. To find out how much water remains unused, subtract the total water used from the initial amount:
\[
328 - 242 = 86 \text{ grams}
\]

Therefore, the amount of water that remains unused is \(\boxed{86}\) grams.",True,86,arithmetic_reasoning,medium,medium
GSM_012,w1,openai/gpt-4o,"First, let's calculate the total number of potted plants Camila initially has. Since she has 7 potted plants on each of the 52 window ledges, we find the total by multiplying:

\[ 7 \text{ plants/ledge} \times 52 \text{ ledges} = 364 \text{ plants} \]

Then, she acquired 29 additional potted plants:

\[ 364 \text{ plants} + 29 \text{ plants} = 393 \text{ plants} \]

Tomorrow, she plans to give away 6 plants from each ledge. Since there are 52 ledges, the total number of plants she will give away is:

\[ 6 \text{ plants/ledge} \times 52 \text{ ledges} = 312 \text{ plants} \]

Now, subtract the plants that will be given away from the current total to find out how many potted plants Camila will be left with:

\[ 393 \text{ plants} - 312 \text{ plants} = 81 \text{ plants} \]

Therefore, Camila will be left with 81 potted plants.",True,81,arithmetic_reasoning,medium,medium
GSM_013,w1,openai/gpt-4o,"To solve this problem, we start by determining Mia's walking speeds on the beach and the sidewalk.

1. **Determine Mia's speed on the beach:**

   Mia walks 12 kilometers on the beach in 60 minutes. To find her speed on the beach, use the formula:

   \[
   \text{Speed on the beach} = \frac{\text{Distance on the beach}}{\text{Time on the beach}} = \frac{12 \text{ km}}{60 \text{ min}} = \frac{1}{5} \text{ km/min}
   \]

2. **Determine Mia's speed on the sidewalk:**

   Mia's walking speed on the sidewalk is twice her speed on the beach:

   \[
   \text{Speed on the sidewalk} = 2 \times \frac{1}{5} \text{ km/min} = \frac{2}{5} \text{ km/min}
   \]

3. **Calculate the time taken to walk on the sidewalk:**

   Mia walks 12 kilometers on the sidewalk. Use the formula to calculate the time:

   \[
   \text{Time on the sidewalk} = \frac{\text{Distance on the sidewalk}}{\text{Speed on the sidewalk}} = \frac{12 \text{ km}}{\frac{2}{5} \text{ km/min}} = 12 \times \frac{5}{2} = 30 \text{ min}
   \]

4. **Calculate the total walking time:**

   Add the time spent walking on the beach and the sidewalk:

   \[
   \text{Total time} = \text{Time on the beach} + \text{Time on the sidewalk} = 60 \text{ min} + 30 \text{ min} = 90 \text{ min}
   \]

Thus, it takes Mia a total of 90 minutes to complete her 24-kilometer walk.",False,90,arithmetic_reasoning,medium,medium
GSM_014,w1,openai/gpt-4o,"To solve this problem, we need to calculate how much time the maintenance worker spends on cleaning floors daily and what percentage this constitutes of their total working hours each day.

First, determine the total cleaning time required for all 210 floors:
- Each floor takes 20 minutes to clean.
- Total time to clean 210 floors = 210 floors * 20 minutes/floor = 4200 minutes.

The worker has 10 days to clean all floors, so the daily cleaning time is:
- Daily cleaning time = 4200 minutes / 10 days = 420 minutes/day.

Next, convert the worker's daily working hours into minutes:
- The worker puts in 10 hours per day.
- Total minutes per day = 10 hours/day * 60 minutes/hour = 600 minutes/day.

Now, calculate the percentage of daily working time used for cleaning:
- Percentage of daily time for cleaning = (420 minutes/day) / (600 minutes/day) * 100% = 70%.

Thus, on average, 70% of the worker's daily hours is used for cleaning floors.",True,70,arithmetic_reasoning,medium,medium
GSM_015,w1,openai/gpt-4o,"To calculate Viktor's total revenue, we first need to round the prices to the nearest dollar and then calculate the revenue for each type of flower.

- **Tulips** are priced at Û2.25 per bundle. Rounding this to the nearest dollar gives us Û2. Viktor sells 12 bundles of tulips, so the revenue from tulips is:
  \[
  12 \times 2 = 24 \text{ Û}
  \]

- **Roses** are priced at Û5.13 per bundle. Rounding this to the nearest dollar gives us Û5. Viktor sells 29 bundles of roses, so the revenue from roses is:
  \[
  29 \times 5 = 145 \text{ Û}
  \]

- **Sunflowers** are priced at Û5.47 per bundle. Rounding this to the nearest dollar gives us Û5. Viktor sells 37 bundles of sunflowers, so the revenue from sunflowers is:
  \[
  37 \times 5 = 185 \text{ Û}
  \]

Finally, to find the total revenue, we sum up the individual revenues:
\[
24 + 145 + 185 = 354 \text{ Û}
\]

Therefore, Viktor's total revenue for the day is 354 Û.",True,354,arithmetic_reasoning,medium,hard
GSM_016,w1,openai/gpt-4o,"Let's calculate the total weight of each item purchased by the farmer:

1. **Wheat**: 6 boxes × 4 pounds per box = 24 pounds
2. **Cucumbers**: 12 bags × 5 pounds per bag = 60 pounds
3. **Apples**: 32 packs × 43 pounds per pack = 1,376 pounds
4. **Corns**: 18 sacks × 15 pounds per sack = 270 pounds
5. **Grocery**: 43 pounds
6. **Tools**: 27 pounds

Now, add up all the weights:

- Total weight of wheat = 24 pounds
- Total weight of cucumbers = 60 pounds
- Total weight of apples = 1,376 pounds
- Total weight of corns = 270 pounds
- Total weight of grocery = 43 pounds
- Total weight of tools = 27 pounds

\[ \text{Total weight} = 24 + 60 + 1,376 + 270 + 43 + 27 = 1,800 \text{ pounds} \]

Each farm truck can hold 120 pounds per trip, and the farmer has three trucks. Therefore, let's calculate how many trips are required to transport all the items:

\[ \text{Total trips required} = \frac{1,800 \text{ pounds}}{120 \text{ pounds per trip}} = 15 \text{ trips} \]

Thus, the farmer needs \( \boxed{15} \) trips to move all the items.",False,5,arithmetic_reasoning,medium,hard
GSM_017,w1,openai/gpt-4o,"To determine Liam's average daily earnings, we first need to calculate his total earnings for each day and then find the daily average.

**Friday's Sales:**
- Cookies: 25 boxes
- Orange pies: Let's denote the number of orange pie boxes sold on Friday as \( x \). According to the problem, this is 13 fewer than what he sold on Saturday. So, \( x = y - 13 \), where \( y \) is the number of orange pie boxes sold on Saturday.

**Saturday's Sales:**
- Cookies: 25 + 11 = 36 boxes
- Orange pies: 22 boxes (therefore, \( y = 22 \))

From the above, we know:
\[ x = y - 13 = 22 - 13 = 9 \]

So, on Friday:
- Orange pies: 9 boxes

**Sunday's Sales:**
- Sunday’s total sales matched the combined total of Friday and Saturday.
- Total items sold on Friday = 25 (cookies) + 9 (pies) = 34 boxes
- Total items sold on Saturday = 36 (cookies) + 22 (pies) = 58 boxes

Thus, on Sunday:
- Total items sold = 34 boxes + 58 boxes = 92 boxes

Now, let's calculate the earnings:

**Friday's Earnings:**
- Earnings from cookies: \( 25 \times £12 = £300 \)
- Earnings from orange pies: \( 9 \times £21 = £189 \)
- Total Earnings on Friday \( = £300 + £189 = £489 \)

**Saturday's Earnings:**
- Earnings from cookies: \( 36 \times £12 = £432 \)
- Earnings from orange pies: \( 22 \times £21 = £462 \)
- Total Earnings on Saturday \( = £432 + £462 = £894 \)

**Sunday's Earnings:**
- We need to find how Liam distributed sales on Sunday to get the same total number of boxes but maintaining the types and number proportions.
  - Let’s assume on Sunday, he sold \( c \) boxes of cookies and \( p \) boxes of pies such that:
    \[ c + p = 92 \]
  - Notice that the income from the same total items will be the same as the combined income of Friday and Saturday because they are priced differently. However, the income formula as a total will ensure we are not computing incorrectly.
  
**Total earnings from all days:**
- Total earnings = Friday earnings + Saturday earnings
\[ = £489 + £894 = £1383 \]

Considering sales match but given no distribution constraints on Sunday beyond item count, calculate potential overall income similarly distributed by proportion (as basic constraint was same total count):
- Proportion/checking approach: Assume Liam handled similarly priced items consistent with earnings on average from days 1 and 2 (as exact reproduction distribution unchanged income).

**Average Daily Earnings:**
- Total earnings divided by 3 days:
\[ \text{Average daily earnings} = \frac{£1383}{3} = £461 \]

Thus, Liam's average daily earnings over the weekend were £461.",False,922,arithmetic_reasoning,medium,hard
GSM_018,w1,openai/gpt-4o,"Let's start by finding the number of questions for each subject:

1. **Physics Questions:**
   \[
   25\% \text{ of } 80 = 0.25 \times 80 = 20
   \]

2. **Algebra Questions:**
   \[
   15\% \text{ of } 80 = 0.15 \times 80 = 12
   \]

The total number of questions so far is:
\[
20 \text{ (physics) } + 12 \text{ (algebra) } = 32
\]

The remaining number of questions is:
\[
80 - 32 = 48
\]

Since the remaining questions are equally split between chemistry and history, each of these subjects has:
\[
\frac{48}{2} = 24
\]

**Calculating Emma's Expected Score:**

1. **Physics:**
   Emma answers 10% of the physics questions correctly.
   \[
   10\% \text{ of } 20 = 0.10 \times 20 = 2
   \]

2. **Algebra:**
   Emma answers 25% of the algebra questions correctly.
   \[
   25\% \text{ of } 12 = 0.25 \times 12 = 3
   \]

3. **Chemistry:**
   Emma answers \(\frac{1}{3}\) of the chemistry questions correctly.
   \[
   \frac{1}{3} \times 24 = 8
   \]

4. **History:**
   Emma answers \(\frac{1}{3}\) of the history questions correctly.
   \[
   \frac{1}{3} \times 24 = 8
   \]

Now, add up all the points to find Emma’s total score:
\[
2 \text{ (physics) } + 3 \text{ (algebra) } + 8 \text{ (chemistry) } + 8 \text{ (history) } = 21
\]

Thus, Emma is certain to score a total of \( \boxed{21} \) points.",True,21,arithmetic_reasoning,medium,hard
GSM_019,w1,openai/gpt-4o,"Let's break down the total screen time for each day and find the number of 45-minute episodes Tariq watched on Sunday.

1. **Friday and Saturday**: 
   - Each day, Tariq watched a 3-hour episode.
   - Total for both days = 2 × 3 = 6 hours.

2. **Sunday**:
   - Tariq watched several 45-minute episodes. Let's denote the number of these episodes as \( x \).
   - Total screen time for Sunday = \( 45x \) minutes = \( \frac{45x}{60} \) hours = \( \frac{3x}{4} \) hours.

3. **Monday**:
   - Tariq watched a 4-hour episode and a 15-minute show.
   - Total screen time = 4 hours + \( \frac{15}{60} \) hour = 4.25 hours.

4. **Tuesday**:
   - Tariq watched four 2-hour episodes.
   - Total screen time = 4 × 2 = 8 hours.

5. **Wednesday**:
   - He watched three 30-minute episodes.
   - Total screen time = 3 × \( \frac{30}{60} \) = 1.5 hours.

Adding up the total screen time:
- Friday and Saturday: 6 hours
- Sunday: \( \frac{3x}{4} \) hours
- Monday: 4.25 hours
- Tuesday: 8 hours
- Wednesday: 1.5 hours

The sum of these is 22 hours:
\[
6 + \frac{3x}{4} + 4.25 + 8 + 1.5 = 22
\]

Simplifying, we combine the constant terms:
\[
19.75 + \frac{3x}{4} = 22
\]

Subtract 19.75 from both sides:
\[
\frac{3x}{4} = 2.25
\]

Multiply both sides by 4 to solve for \( 3x \):
\[
3x = 9
\]

Divide by 3:
\[
x = 3
\]

Thus, Tariq watched **3 episodes** of the 45-minute show on Sunday.",False,3,arithmetic_reasoning,medium,hard
GSM_020,w1,openai/gpt-4o,"To solve this problem, we need to calculate the total number of eggs found by all participants and then subtract that from the total number of hidden eggs. Here's how to do it step-by-step:

1. **Total eggs hidden:** Zahra hid \(10\) dozen eggs. Since one dozen equals 12 eggs, the total number of eggs hidden is:
   \[
   10 \times 12 = 120 \text{ eggs}
   \]

2. **Eggs found by Ava:** Ava discovers 3 eggs.

3. **Eggs found by Quinn:** Quinn finds six times the number Ava found, therefore:
   \[
   6 \times 3 = 18 \text{ eggs}
   \]

4. **Eggs found by Sophia:** Sophia collects 3 fewer eggs than Quinn, which means:
   \[
   18 - 3 = 15 \text{ eggs}
   \]

5. **Eggs found by Esteban:** Esteban finds \( \frac{1}{5} \) of the number of eggs Sophia found, thus:
   \[
   \frac{1}{5} \times 15 = 3 \text{ eggs}
   \]

6. **Eggs found by Fatima:** Fatima finds three dozen more eggs than the total found by Quinn and Ava together. First, calculate the total found by Quinn and Ava:
   \[
   18 + 3 = 21 \text{ eggs}
   \]
   Three dozen eggs amount to:
   \[
   3 \times 12 = 36 \text{ eggs}
   \]
   So, Fatima finds:
   \[
   21 + 36 = 57 \text{ eggs}
   \]

7. **Total eggs found by all participants:** Sum all the eggs found by Ava, Quinn, Sophia, Esteban, and Fatima:
   \[
   3 + 18 + 15 + 3 + 57 = 96 \text{ eggs}
   \]

8. **Eggs remaining in the yard:** Subtract the total number of eggs found from the total number of eggs hidden:
   \[
   120 - 96 = 24 \text{ eggs}
   \]

Thus, \( \boxed{24} \) eggs remain hidden in the yard.",True,24,arithmetic_reasoning,medium,hard
GSM_001,w2,openai/gpt-4o,"""53.0""",False,51,arithmetic_reasoning,high,medium
GSM_002,w2,openai/gpt-4o,30,True,30,arithmetic_reasoning,high,easy
GSM_003,w2,openai/gpt-4o,"To find the total number of cards, we need to calculate the number of yellow and blue cards based on the given conditions and then sum them up with the purple cards.

1. **Purple Cards**: 30

2. **Yellow Cards**:
   - Yellow cards are 50% more than purple cards.
   - Thus, yellow cards = 30 + (0.50 × 30) = 30 + 15 = 45

3. **Blue Cards**:
   - Blue cards are equal to the sum of purple and yellow cards.
   - Thus, blue cards = 30 (purple) + 45 (yellow) = 75

4. **Total Cards**:
   - Total cards = Purple + Yellow + Blue = 30 + 45 + 75 = 150

So, the total number of cards is 150.",True,150,arithmetic_reasoning,high,medium
GSM_004,w2,openai/gpt-4o,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,w2,openai/gpt-4o,55,False,54,arithmetic_reasoning,high,hard
GSM_006,w2,openai/gpt-4o,54.6,False,546,arithmetic_reasoning,high,medium
GSM_007,w2,openai/gpt-4o,30,True,30,arithmetic_reasoning,high,hard
GSM_008,w2,openai/gpt-4o,436,False,1024,arithmetic_reasoning,high,medium
GSM_009,w2,openai/gpt-4o,54,False,49,arithmetic_reasoning,high,medium
GSM_010,w2,openai/gpt-4o,555,False,885,arithmetic_reasoning,medium,medium
GSM_011,w2,openai/gpt-4o,225,False,86,arithmetic_reasoning,medium,medium
GSM_012,w2,openai/gpt-4o,61,False,81,arithmetic_reasoning,medium,medium
GSM_013,w2,openai/gpt-4o,180,False,90,arithmetic_reasoning,medium,medium
GSM_014,w2,openai/gpt-4o,70.0,True,70,arithmetic_reasoning,medium,medium
GSM_015,w2,openai/gpt-4o,396,False,354,arithmetic_reasoning,medium,hard
GSM_016,w2,openai/gpt-4o,9,False,5,arithmetic_reasoning,medium,hard
GSM_017,w2,openai/gpt-4o,1092,False,922,arithmetic_reasoning,medium,hard
GSM_018,w2,openai/gpt-4o,8,False,21,arithmetic_reasoning,medium,hard
GSM_019,w2,openai/gpt-4o,3,True,3,arithmetic_reasoning,medium,hard
GSM_020,w2,openai/gpt-4o,49,False,24,arithmetic_reasoning,medium,hard
GSM_001,w3,openai/gpt-4o,58.4,False,51,arithmetic_reasoning,high,medium
GSM_002,w3,openai/gpt-4o,45,False,30,arithmetic_reasoning,high,easy
GSM_003,w3,openai/gpt-4o,135,False,150,arithmetic_reasoning,high,medium
GSM_004,w3,openai/gpt-4o,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,w3,openai/gpt-4o,56,False,54,arithmetic_reasoning,high,hard
GSM_006,w3,openai/gpt-4o,5460,False,546,arithmetic_reasoning,high,medium
GSM_007,w3,openai/gpt-4o,30,True,30,arithmetic_reasoning,high,hard
GSM_008,w3,openai/gpt-4o,112,False,1024,arithmetic_reasoning,high,medium
GSM_009,w3,openai/gpt-4o,51,False,49,arithmetic_reasoning,high,medium
GSM_010,w3,openai/gpt-4o,540,False,885,arithmetic_reasoning,medium,medium
GSM_011,w3,openai/gpt-4o,155,False,86,arithmetic_reasoning,medium,medium
GSM_012,w3,openai/gpt-4o,125,False,81,arithmetic_reasoning,medium,medium
GSM_013,w3,openai/gpt-4o,90,True,90,arithmetic_reasoning,medium,medium
GSM_014,w3,openai/gpt-4o,33.33,False,70,arithmetic_reasoning,medium,medium
GSM_015,w3,openai/gpt-4o,480,False,354,arithmetic_reasoning,medium,hard
GSM_016,w3,openai/gpt-4o,20,False,5,arithmetic_reasoning,medium,hard
GSM_017,w3,openai/gpt-4o,4779,False,922,arithmetic_reasoning,medium,hard
GSM_018,w3,openai/gpt-4o,"First, calculate the number of biology questions in the exam:
\[ 25\% \text{ of } 80 = 0.25 \times 80 = 20 \text{ biology questions} \]

Next, calculate the number of geometry questions:
\[ 15\% \text{ of } 80 = 0.15 \times 80 = 12 \text{ geometry questions} \]

There are a total of \(20 + 12 = 32\) questions in biology and geometry, so the remaining questions are:
\[ 80 - 32 = 48 \text{ questions for economics and geography} \]

Since the economics and geography questions are split equally, each section has:
\[ \frac{48}{2} = 24 \text{ questions each} \]

Now, calculate the number of questions Jordan is expected to answer correctly in each section:

- Biology: 
  \[ 10\% \text{ of } 20 = 0.10 \times 20 = 2 \text{ questions} \]

- Geometry: 
  \[ 25\% \text{ of } 12 = 0.25 \times 12 = 3 \text{ questions} \]

- Economics: 
  \[ \frac{1}{3} \text{ of } 24 = \frac{24}{3} = 8 \text{ questions} \]

- Geography: 
  \[ \frac{1}{3} \text{ of } 24 = \frac{24}{3} = 8 \text{ questions} \]

Finally, add up the number of questions Jordan is expected to answer correctly:
\[ 2 + 3 + 8 + 8 = 21 \]

Jordan is certain to score 21 points in total.",True,21,arithmetic_reasoning,medium,hard
GSM_019,w3,openai/gpt-4o,2,False,3,arithmetic_reasoning,medium,hard
GSM_020,w3,openai/gpt-4o,24,True,24,arithmetic_reasoning,medium,hard
GSM_001,w4,openai/gpt-4o,57.8,False,51,arithmetic_reasoning,high,medium
GSM_002,w4,openai/gpt-4o,30,True,30,arithmetic_reasoning,high,easy
GSM_003,w4,openai/gpt-4o,150,True,150,arithmetic_reasoning,high,medium
GSM_004,w4,openai/gpt-4o,21600,True,21600,arithmetic_reasoning,high,easy
GSM_005,w4,openai/gpt-4o,"To find \( \text{total\_hr} \), we will first calculate \( w \), \( x \), \( y \), \( \text{total\_min} \), and finally \( \text{total\_hr} \) using the given formulas.

Given:
\[ p = 6, \, e = 1, \, d = 60, \, n = 6 \]

First, calculate \( w \):
\[
w = (p + e) \times d \times n = (6 + 1) \times 60 \times 6 = 7 \times 60 \times 6 = 2520
\]

Next, calculate \( x \) and \( y \):
\[
x = \frac{w}{7} = \frac{2520}{7} = 360
\]
\[
y = \frac{w}{7} = \frac{2520}{7} = 360
\]

Now, calculate \( \text{total\_min} \):
\[
\text{total\_min} = w + x + y = 2520 + 360 + 360 = 3240
\]

Finally, calculate \( \text{total\_hr} \):
\[
\text{total\_hr} = \frac{\text{total\_min}}{60} = \frac{3240}{60} = 54
\]

Thus, the value of \( \text{total\_hr} \) is 54.",True,54,arithmetic_reasoning,high,hard
GSM_006,w4,openai/gpt-4o,546,True,546,arithmetic_reasoning,high,medium
GSM_007,w4,openai/gpt-4o,30,True,30,arithmetic_reasoning,high,hard
GSM_008,w4,openai/gpt-4o,400,False,1024,arithmetic_reasoning,high,medium
GSM_009,w4,openai/gpt-4o,65,False,49,arithmetic_reasoning,high,medium
GSM_010,w4,openai/gpt-4o,690,False,885,arithmetic_reasoning,medium,medium
GSM_011,w4,openai/gpt-4o,154,False,86,arithmetic_reasoning,medium,medium
GSM_012,w4,openai/gpt-4o,58,False,81,arithmetic_reasoning,medium,medium
GSM_013,w4,openai/gpt-4o,90,True,90,arithmetic_reasoning,medium,medium
GSM_014,w4,openai/gpt-4o,33.33,False,70,arithmetic_reasoning,medium,medium
GSM_015,w4,openai/gpt-4o,394,False,354,arithmetic_reasoning,medium,hard
GSM_016,w4,openai/gpt-4o,4,False,5,arithmetic_reasoning,medium,hard
GSM_017,w4,openai/gpt-4o,1030,False,922,arithmetic_reasoning,medium,hard
GSM_018,w4,openai/gpt-4o,24,False,21,arithmetic_reasoning,medium,hard
GSM_019,w4,openai/gpt-4o,4,False,3,arithmetic_reasoning,medium,hard
GSM_020,w4,openai/gpt-4o,65,False,24,arithmetic_reasoning,medium,hard
GSM_001,w5,openai/gpt-4o,78,False,86,arithmetic_reasoning,high,medium
GSM_002,w5,openai/gpt-4o,18,True,18,arithmetic_reasoning,high,easy
GSM_003,w5,openai/gpt-4o,55,False,75,arithmetic_reasoning,high,medium
GSM_004,w5,openai/gpt-4o,£150 per day.,True,150,arithmetic_reasoning,high,easy
GSM_005,w5,openai/gpt-4o,9 classes per day.,False,7,arithmetic_reasoning,high,hard
GSM_006,w5,openai/gpt-4o,€60,False,56,arithmetic_reasoning,high,medium
GSM_007,w5,openai/gpt-4o,6 hours,False,4,arithmetic_reasoning,high,hard
GSM_008,w5,openai/gpt-4o,16,True,16,arithmetic_reasoning,high,medium
GSM_009,w5,openai/gpt-4o,4 eggs per day.,False,5,arithmetic_reasoning,high,medium
GSM_010,w5,openai/gpt-4o,15,False,60,arithmetic_reasoning,medium,medium
GSM_011,w5,openai/gpt-4o,355,False,328,arithmetic_reasoning,medium,medium
GSM_012,w5,openai/gpt-4o,1 plant.,False,7,arithmetic_reasoning,medium,medium
GSM_013,w5,openai/gpt-4o,6 kilometers,False,24,arithmetic_reasoning,medium,medium
GSM_014,w5,openai/gpt-4o,210 floors,True,210,arithmetic_reasoning,medium,medium
GSM_015,w5,openai/gpt-4o,23 bundles,False,37,arithmetic_reasoning,medium,hard
GSM_016,w5,openai/gpt-4o,3 pounds.,False,43,arithmetic_reasoning,medium,hard
GSM_017,w5,openai/gpt-4o,¥18,False,21,arithmetic_reasoning,medium,hard
GSM_018,w5,openai/gpt-4o,60,False,80,arithmetic_reasoning,medium,hard
GSM_019,w5,openai/gpt-4o,23 hours and 15 minutes,False,22,arithmetic_reasoning,medium,hard
GSM_020,w5,openai/gpt-4o,8 dozen,False,10,arithmetic_reasoning,medium,hard
GSM_001,w6,openai/gpt-4o,"To determine the cost of a 115-minute call, we need to break down the call into segments based on the given pricing structure:

1. **First 10 minutes:**
   - Cost per minute = ₺0.9
   - Total cost for 10 minutes = 10 minutes × ₺0.9/minute = ₺9

2. **Next 25 minutes (from the 11th to the 35th minute):**
   - Cost per minute = ₺0.6
   - Total cost for 25 minutes = 25 minutes × ₺0.6/minute = ₺15

3. **Remaining 80 minutes (from the 36th to the 115th minute):**
   - Cost is ₺0.4 for every two minutes, which means ₺0.2 per minute.
   - Total cost for 80 minutes = 80 minutes × ₺0.2/minute = ₺16

Adding these costs together gives the total bill before any discount:
- Total cost = ₺9 (first 10 minutes) + ₺15 (next 25 minutes) + ₺16 (remaining 80 minutes)
- Total cost = ₺40

Since the total bill ₺40 is more than ₺25, you qualify for a 20% discount:
- Discount = 20% of ₺40 = 0.20 × ₺40 = ₺8

Thus, the discounted total cost is:
- Discounted cost = ₺40 - ₺8 = ₺32

Therefore, the cost of a 115-minute call is **₺32**.",True,32,arithmetic_reasoning,high,medium
GSM_002,w6,openai/gpt-4o,"To find the percentage of kids in the yard who are girls, we need to determine the total number of kids and then calculate the percentage that are girls.

First, let's find the number of boys in the yard:

We know that the number of girls is 39 and that there are two-sixths (or one-third, when simplified) as many boys as girls.

Let \( b \) be the number of boys. According to the problem:

\[ b = \frac{1}{3} \times 39 = 13 \]

Now that we have the number of boys, we can find the total number of kids in the yard:

\[ \text{Total kids} = 39\, (\text{girls}) + 13\, (\text{boys}) = 52 \]

Next, calculate the percentage of girls:

\[ \text{Percentage of girls} = \left( \frac{\text{Number of girls}}{\text{Total number of kids}} \right) \times 100 \]

\[ \text{Percentage of girls} = \left( \frac{39}{52} \right) \times 100 \approx 75\% \]

Thus, 75% of the kids in the yard are girls.",True,75,arithmetic_reasoning,high,easy
GSM_003,w6,openai/gpt-4o,"First, let's determine the number of green cards. There are 36 purple cards, and we are told that there are 25% more green cards than purple cards. To find the number of green cards, calculate 25% of 36 and then add that to the original 36:

\[
25\% \text{ of } 36 = 0.25 \times 36 = 9
\]

So, the number of green cards is:

\[
36 + 9 = 45
\]

Next, let's determine the number of black cards. The number of black cards is equal to the sum of the purple and green cards. Therefore:

\[
\text{Number of black cards} = 36 + 45 = 81
\]

Now, let's find out the total number of cards and then calculate the average number of cards per color. The total number of cards is:

\[
36 \text{ (purple)} + 45 \text{ (green)} + 81 \text{ (black)} = 162
\]

There are 3 colors: purple, green, and black. To find the average number of cards per color:

\[
\text{Average number of cards per color} = \frac{162}{3} = 54
\]

Thus, on average, there are 54 cards per color.",True,54,arithmetic_reasoning,high,medium
GSM_004,w6,openai/gpt-4o,"To calculate the carpenter's annual earnings after taxes, we can follow these steps:

1. **Calculate the number of days he works in a month:**
   \[
   2 \, \text{weeks/month} \times 2 \, \text{days/week} = 4 \, \text{days/month}
   \]

2. **Calculate the number of days he works in a year:**
   \[
   4 \, \text{days/month} \times 12 \, \text{months/year} = 48 \, \text{days/year}
   \]

3. **Calculate his annual earnings before taxes:**
   \[
   48 \, \text{days/year} \times €20/\text{day} = €960/\text{year}
   \]

4. **Calculate the amount paid in taxes:**
   \[
   20\% \text{ of } €960 = 0.2 \times €960 = €192
   \]

5. **Calculate the earnings after taxes:**
   \[
   €960 - €192 = €768
   \]

Thus, the carpenter earns €768 in a year after paying 20% in taxes.",False,768,arithmetic_reasoning,high,easy
GSM_005,w6,openai/gpt-4o,"Let's break down Carlos's weekly learning schedule step-by-step:

1. **Regular Classes:**
   - Each class period is 35 minutes long.
   - Carlos attends 9 regular classes per day.
   - The total time for regular classes per day is \(9 \times 35 = 315\) minutes.

2. **Extra Classes:**
   - Carlos takes 2 extra classes per day.
   - Each of these classes is also 35 minutes long, so the extra classes take \(2 \times 35 = 70\) minutes per day.
   - In addition, he spends 5 minutes preparing for each extra class, so that’s an additional \(2 \times 5 = 10\) minutes per day.

3. **Total Time Spent per Day:**
   - Regular classes: 315 minutes
   - Extra classes: 70 minutes
   - Preparation for extra classes: 10 minutes
   - Total time per day = \(315 + 70 + 10 = 395\) minutes.

4. **Total Time Spent during the Week (Monday to Friday):**
   - Carlos attends school 5 days a week, so weekly class time is \(5 \times 395 = 1975\) minutes.

5. **Weekend Study Time:**
   - Carlos spends 1/10 of his total weekly minutes each on Saturday and Sunday.
   - Total weekly class time = 1975 minutes.
   - 1/10 of 1975 is \(197.5\) minutes for Saturday and the same for Sunday.
   - Therefore, the total weekend study time is \(197.5 + 197.5 = 395\) minutes.

6. **Total Weekly Learning Time:**
   - In-school learning time: 1975 minutes
   - Weekend learning time: 395 minutes
   - Total weekly learning time = \(1975 + 395 = 2370\) minutes.

7. **Convert Minutes to Hours:**
   - There are 60 minutes in an hour.
   - Total learning time in hours = \(\frac{2370}{60} = 39.5\) hours.

Therefore, Carlos spends 39.5 hours a week learning.",False,44,arithmetic_reasoning,high,hard
