problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty
GSM_013,canonical,anthropic/claude-3.7-sonnet,"# Finding the time for Mia to complete her 24-km walk

I need to find:
- How long it takes Mia to complete her entire walk

Given information:
- Total distance: 24 km
- Beach distance: 12 km
- Sidewalk distance: 12 km
- Sidewalk speed is twice her beach speed
- She spends 60 minutes on the beach

Let me denote:
- Beach speed = v km/min
- Sidewalk speed = 2v km/min

## Step 1: Use the time spent on the beach to find her beach speed.
Time = Distance ÷ Speed
60 minutes = 12 km ÷ v
v = 12 km ÷ 60 minutes = 0.2 km/min

## Step 2: Calculate her sidewalk speed.
Sidewalk speed = 2v = 2 × 0.2 km/min = 0.4 km/min

## Step 3: Calculate the time spent on the sidewalk.
Time on sidewalk = Distance ÷ Speed
Time on sidewalk = 12 km ÷ 0.4 km/min = 30 minutes

## Step 4: Calculate the total time for the walk.
Total time = Beach time + Sidewalk time
Total time = 60 minutes + 30 minutes = 90 minutes

Therefore, it takes Mia 90 minutes to complete her entire 24-kilometer walk.",False,90,arithmetic_reasoning,medium,medium
GSM_014,canonical,anthropic/claude-3.7-sonnet,"# Problem: Finding the percentage of time spent cleaning floors

## Given information:
- Total floors: 210 floors
- Time to clean one floor: 20 minutes
- Available days: 10 days
- Working hours per day: 10 hours per day

## Step 1: Calculate the total time needed to clean all floors.
Total cleaning time = 210 floors × 20 minutes/floor = 4,200 minutes

## Step 2: Convert this time to hours.
4,200 minutes ÷ 60 minutes/hour = 70 hours

## Step 3: Calculate the time spent cleaning per day.
Time spent cleaning per day = 70 hours ÷ 10 days = 7 hours/day

## Step 4: Calculate the percentage of the workday spent cleaning.
Percentage = (7 hours / 10 hours) × 100% = 70%

Therefore, the maintenance worker spends 70% of their working day, on average, cleaning floors.",True,70,arithmetic_reasoning,medium,medium
GSM_015,canonical,anthropic/claude-3.7-sonnet,"I'll solve this step-by-step.

First, I need to round each price to the nearest dollar and then calculate the total sales.

For tulips:
- Original price: €2.25 per bundle
- Rounded to nearest dollar: €2 per bundle (since 2.25 is closer to 2 than to 3)

For roses:
- Original price: €5.13 per bundle
- Rounded to nearest dollar: €5 per bundle (since 5.13 is closer to 5 than to 6)

For sunflowers:
- Original price: €5.47 per bundle
- Rounded to nearest dollar: €5 per bundle (since 5.47 is closer to 5 than to 6)

Now I'll calculate how much Viktor will make:
- Tulips: 12 bundles × €2 per bundle = €24
- Roses: 29 bundles × €5 per bundle = €145
- Sunflowers: 37 bundles × €5 per bundle = €185

Total sales = €24 + €145 + €185 = €354

Therefore, Viktor will make €354.",True,354,arithmetic_reasoning,medium,hard
GSM_016,canonical,anthropic/claude-3.7-sonnet,"I'll solve this step-by-step, calculating the total weight and determining how many truck trips are needed.

First, let me calculate the weight of each type of item:

1. Wheat: 6 boxes × 4 pounds = 24 pounds
2. Cucumbers: 12 bags × 5 pounds = 60 pounds
3. Apples: 32 packs × 43 pounds = 1,376 pounds
4. Corn: 18 sacks × 15 pounds = 270 pounds
5. Grocery: 43 pounds
6. Tools: 27 pounds

Total weight = 24 + 60 + 1,376 + 270 + 43 + 27 = 1,800 pounds

Each truck can carry 120 pounds, and there are 3 trucks.
Total capacity per trip = 3 trucks × 120 pounds = 360 pounds

Number of trips needed = Total weight ÷ Total capacity per trip
Number of trips needed = 1,800 ÷ 360 = 5

Therefore, the farmer needs 5 trips to transport all the items using his three trucks.",True,5,arithmetic_reasoning,medium,hard
GSM_017,canonical,anthropic/claude-3.7-sonnet,"# Problem: Finding Liam's average daily earning from selling cookies and orange pies

Let me organize the information and solve step by step.

## Step 1: Determine how many boxes of each item were sold each day.

**Friday:**
- Cookies: 25 boxes
- Orange pies: This is defined in relation to Saturday's orange pies

**Saturday:**
- Cookies: 25 + 11 = 36 boxes (11 more than Friday)
- Orange pies: 22 boxes

**For Friday's orange pies:**
Since Friday had 13 fewer orange pies than Saturday:
Friday's orange pies = 22 - 13 = 9 boxes

## Step 2: Calculate total sales for Friday and Saturday.

**Friday sales:**
- Cookies: 25 boxes
- Orange pies: 9 boxes

**Saturday sales:**
- Cookies: 36 boxes
- Orange pies: 22 boxes

## Step 3: Determine Sunday's sales.

Sunday's sales = Friday's sales + Saturday's sales

**Friday + Saturday totals:**
- Cookies: 25 + 36 = 61 boxes
- Orange pies: 9 + 22 = 31 boxes

So on Sunday, Liam sold 61 boxes of cookies and 31 boxes of orange pies.

## Step 4: Calculate total earnings for all three days.

**Total boxes sold:**
- Cookies: 25 + 36 + 61 = 122 boxes
- Orange pies: 9 + 22 + 31 = 62 boxes

**Total earnings:**
- From cookies: 122 × ¥12 = ¥1,464
- From orange pies: 62 × ¥21 = ¥1,302
- Total earnings: ¥1,464 + ¥1,302 = ¥2,766

## Step 5: Calculate average daily earnings.

Average daily earnings = Total earnings ÷ Number of days
Average daily earnings = ¥2,766 ÷ 3 = ¥922

Therefore, Liam's average daily earning was ¥922.",True,922,arithmetic_reasoning,medium,hard
GSM_018,canonical,anthropic/claude-3.7-sonnet,"# Finding the number of points Emma is sure to get

First, I'll determine the number of questions in each subject:
- Physics: 25% of 80 = 0.25 × 80 = 20 questions
- Algebra: 15% of 80 = 0.15 × 80 = 12 questions
- Chemistry and History (combined): 60% of 80 = 0.60 × 80 = 48 questions
- Since Chemistry and History are equally divided, each has 48 ÷ 2 = 24 questions

Next, I'll calculate how many questions Emma will get correct in each subject:
- Algebra: 25% of 12 = 0.25 × 12 = 3 questions
- Physics: 10% of 20 = 0.10 × 20 = 2 questions
- Chemistry: 1/3 of 24 = 24 ÷ 3 = 8 questions
- History: 1/3 of 24 = 24 ÷ 3 = 8 questions

Total points Emma is sure to get = 3 + 2 + 8 + 8 = 21 points",True,21,arithmetic_reasoning,medium,hard
GSM_019,canonical,anthropic/claude-3.7-sonnet,"# Solving for number of 45-minute episodes watched on Sunday

I'll calculate the total TV time for each day, then determine how many 45-minute episodes were watched on Sunday.

## TV watching by day:
- Friday: 3 hours
- Saturday: 3 hours
- Sunday: Unknown number of 45-minute episodes (45 × n minutes)
- Monday: 4 hours + 15 minutes = 4.25 hours
- Tuesday: 4 episodes × 2 hours = 8 hours
- Wednesday: 3 episodes × 30 minutes = 1.5 hours

## Total known TV time:
3 + 3 + 4.25 + 8 + 1.5 = 19.75 hours

## Remaining time for Sunday:
Total TV time is 22 hours
22 - 19.75 = 2.25 hours = 135 minutes

## Calculation:
To find how many 45-minute episodes were watched on Sunday:
135 minutes ÷ 45 minutes per episode = 3 episodes

Therefore, Tariq watched 3 episodes of the 45-minute show on Sunday.",False,3,arithmetic_reasoning,medium,hard
GSM_020,canonical,anthropic/claude-3.7-sonnet,"# Finding the number of eggs still hidden in the yard

I need to find how many eggs each person found, then calculate how many are still hidden out of the original 10 dozen eggs.

## Given information
- Zahra hid 10 dozen eggs = 10 × 12 = 120 eggs
- Ava found 3 eggs
- Quinn found 6 times as many as Ava
- Sophia found 3 less than Quinn
- Esteban found 1/5 as many as Sophia
- Fatima found three dozen eggs more than Quinn and Ava combined

## Calculate how many eggs each person found
- Ava: 3 eggs
- Quinn: 6 × 3 = 18 eggs
- Sophia: 18 - 3 = 15 eggs
- Esteban: 1/5 × 15 = 3 eggs
- Fatima: (Quinn + Ava) + 3 dozen = (18 + 3) + 36 = 21 + 36 = 57 eggs

## Calculate total eggs found
Total eggs found = Ava + Quinn + Sophia + Esteban + Fatima
Total eggs found = 3 + 18 + 15 + 3 + 57 = 96 eggs

## Calculate eggs still hidden
Eggs still hidden = Total eggs - Total eggs found
Eggs still hidden = 120 - 96 = 24 eggs

Therefore, 24 eggs are still hidden in the yard.",True,24,arithmetic_reasoning,medium,hard
GSM_001,w1,anthropic/claude-3.7-sonnet,"To find the total cost of an 86-minute call, I need to calculate the charges for the first 20 minutes and then for the remaining 66 minutes at their respective rates.

For the first 20 minutes:
Cost = 20 minutes × $0.9/minute = $18

For the remaining 66 minutes (from minute 21 to 86):
Cost = 66 minutes × $0.5/minute = $33

Total cost = $18 + $33 = $51

Therefore, the total cost of an 86-minute call is $51.",True,51,arithmetic_reasoning,high,medium
GSM_002,w1,anthropic/claude-3.7-sonnet,"I need to find the total number of kids in the park by determining the number of boys and adding it to the given number of girls.

Given:
- Number of girls = 18
- Number of boys = two-thirds of the number of girls

Step 1: Calculate the number of boys.
Number of boys = (2/3) × 18
Number of boys = 12

Step 2: Find the total number of kids.
Total number of kids = Number of girls + Number of boys
Total number of kids = 18 + 12
Total number of kids = 30

Therefore, there are 30 kids in the park.",True,30,arithmetic_reasoning,high,easy
GSM_003,w1,anthropic/claude-3.7-sonnet,"I'll solve this problem step by step.

Given:
- The artist has 30 purple cards
- The number of yellow cards is 50% greater than the number of purple cards
- The number of blue cards equals the combined total of purple and yellow cards

Step 1: Find the number of yellow cards.
Yellow cards = Purple cards + 50% of Purple cards
Yellow cards = 30 + (50% × 30)
Yellow cards = 30 + 15 = 45

Step 2: Find the number of blue cards.
Blue cards = Purple cards + Yellow cards
Blue cards = 30 + 45 = 75

Step 3: Find the total number of cards.
Total cards = Purple cards + Yellow cards + Blue cards
Total cards = 30 + 45 + 75 = 150

Therefore, the total number of cards across all three colors is 150.",True,150,arithmetic_reasoning,high,medium
GSM_004,w1,anthropic/claude-3.7-sonnet,"I'll solve this step by step to find the painter's annual earnings.

First, I need to determine how many days the painter works in a year:

1) The painter works 2 weeks per month
2) Each week he works 6 days
3) So in a month, he works: 2 weeks × 6 days = 12 days
4) In a year (12 months), he works: 12 months × 12 days = 144 days

Now, with his daily wage of £150, I can calculate his annual earnings:

Annual earnings = Number of days worked × Daily wage
Annual earnings = 144 days × £150
Annual earnings = £21,600

Therefore, the painter's total earnings over the course of a year are £21,600.",True,21600,arithmetic_reasoning,high,easy
GSM_005,w1,anthropic/claude-3.7-sonnet,"# Determining Liam's total learning hours per week

I need to find:
1. Regular school day class time
2. Extra learning time on weekends
3. Total weekly learning hours

## Regular school days (6 days per week)
- Regular school day: 6 periods at 60 minutes each = 360 minutes
- Liam takes 1 additional class: 7 periods at 60 minutes each = 420 minutes
- Weekly regular school time: 420 minutes × 6 days = 2,520 minutes

## Weekend extra learning
- Total weekly class minutes = 2,520 minutes
- Fraction spent on extra learning each weekend day = 1/7 of total weekly class minutes
- Extra learning on Saturday = 2,520 × (1/7) = 360 minutes
- Extra learning on Sunday = 2,520 × (1/7) = 360 minutes
- Total weekend extra learning = 360 + 360 = 720 minutes

## Total weekly learning time
- Regular school days = 2,520 minutes
- Weekend extra learning = 720 minutes
- Total weekly learning = 2,520 + 720 = 3,240 minutes

## Converting to hours
3,240 minutes ÷ 60 = 54 hours

Therefore, Liam spends a total of 54 hours per week learning.",True,54,arithmetic_reasoning,high,hard
GSM_006,w1,anthropic/claude-3.7-sonnet,"# Finding the total value of Kayla's shares

I need to track how the value of Kayla's shares changes over time.

**Initial purchase:**
- Number of shares: 10
- Price per share: $56
- Total initial value: 10 × $56 = $560

**After first year:**
- Price increases by 30%
- New price per share: $56 × (1 + 0.30) = $56 × 1.30 = $72.80
- Total value after first year: 10 × $72.80 = $728

**After second year:**
- Price decreases by 25%
- New price per share: $72.80 × (1 - 0.25) = $72.80 × 0.75 = $54.60
- Total value after second year: 10 × $54.60 = $546

The total value of Kayla's shares at the end of the second year is $546.",True,546,arithmetic_reasoning,high,medium
GSM_007,w1,anthropic/claude-3.7-sonnet,"To solve this problem, I need to find the total cost of renting the luxury car for the 4-hour period from 1 PM to 5 PM, keeping in mind that 2 hours are free and the paid hours follow a specific pricing pattern.

First, let me establish what I know:
- Total rental period: 4 hours (1 PM to 5 PM)
- 2 hours are free of charge
- 2 hours are paid
- For paid hours: first hour costs $10, and each subsequent hour costs double the previous hour

For the paid hours, the costs would be:
- First paid hour: $10
- Second paid hour: $10 × 2 = $20

So the total cost would be: $10 + $20 = $30

Therefore, Kai paid $30 for the luxury car rental.",True,30,arithmetic_reasoning,high,hard
GSM_008,w1,anthropic/claude-3.7-sonnet,"I'll solve this step-by-step to find the total number of infected people after 3 days.

Initially: 16 people are infected

Day 1:
- Each of the 16 initial people infects 3 new people
- New infections on day 1 = 16 × 3 = 48 people
- Total infected after day 1 = 16 + 48 = 64 people

Day 2:
- Each of the 64 infected people infects 3 new people
- New infections on day 2 = 64 × 3 = 192 people
- Total infected after day 2 = 64 + 192 = 256 people

Day 3:
- Each of the 256 infected people infects 3 new people
- New infections on day 3 = 256 × 3 = 768 people
- Total infected after day 3 = 256 + 768 = 1,024 people

Therefore, the total number of infected people after 3 days is 1,024.",True,1024,arithmetic_reasoning,high,medium
GSM_009,w1,anthropic/claude-3.7-sonnet,"I need to find the total number of eggs Nia consumes over the 108-day period.

For the first 84 days:
- She consumes 5 eggs per day
- Total eggs for this period = 84 × 5 = 420 eggs

For the next 24 days:
- She consumes 7 eggs per day
- Total eggs for this period = 24 × 7 = 168 eggs

Total number of eggs consumed = 420 + 168 = 588 eggs

To convert to dozens:
588 eggs ÷ 12 eggs per dozen = 49 dozens

Therefore, Nia needs 49 dozens of eggs in total over the 108 days.",False,49,arithmetic_reasoning,high,medium
GSM_010,w1,anthropic/claude-3.7-sonnet,"# Solution to the Popcorn Popping Problem

I'll track how many kernels pop in each 30-second interval.

**First 30 seconds:**
- 60 kernels pop

**Second 30 seconds (30-60s):**
- 4 times the initial rate = 4 × 60 = 240 kernels pop

**Third 30 seconds (60-90s):**
- 6 times the initial rate = 6 × 60 = 360 kernels pop

**Fourth 30 seconds (90-120s):**
- Half of the previous rate = 0.5 × 360 = 180 kernels pop

**After removal (residual heat):**
- Quarter of the kernels from the last 30 seconds = 0.25 × 180 = 45 kernels pop

**Total number of popcorn pieces:**
- 60 + 240 + 360 + 180 + 45 = 885 popcorn pieces

Therefore, Zahra ends up with 885 pieces of popcorn.",True,885,arithmetic_reasoning,medium,medium
GSM_011,w1,anthropic/claude-3.7-sonnet,"I need to calculate how many grams of water Pavel uses to make the ice cubes, then subtract from his total to find how much remains.

Given information:
- Pavel has 328 grams of water total
- Giant cubes require 12 grams each
- Medium cubes need 11 grams each
- Small cubes take 1/5 gram each
- He makes 8 giant cubes, 13 medium cubes, and 15 small cubes

Step 1: Calculate water used for giant cubes.
Water for giant cubes = 8 cubes × 12 grams = 96 grams

Step 2: Calculate water used for medium cubes.
Water for medium cubes = 13 cubes × 11 grams = 143 grams

Step 3: Calculate water used for small cubes.
Water for small cubes = 15 cubes × (1/5) gram = 3 grams

Step 4: Calculate total water used.
Total water used = 96 + 143 + 3 = 242 grams

Step 5: Calculate remaining water.
Remaining water = 328 - 242 = 86 grams

Therefore, Pavel has 86 grams of water remaining unused.",True,86,arithmetic_reasoning,medium,medium
GSM_012,w1,anthropic/claude-3.7-sonnet,"I'll solve this step-by-step.

First, let's determine how many potted plants Camila started with:
- She has 52 window ledges
- Each ledge has 7 potted plants
- Total initial plants = 52 × 7 = 364 potted plants

Next, let's add the new plants she got from the nursery:
- Initial plants + new plants = 364 + 29 = 393 potted plants

Now, she plans to give away plants:
- She'll give away 6 plants from each of the 52 ledges
- Total plants given away = 52 × 6 = 312 potted plants

Therefore, the number of plants Camila will be left with:
- Total plants - plants given away = 393 - 312 = 81 potted plants

Camila will have 81 potted plants remaining after giving some away to her friends and family.",True,81,arithmetic_reasoning,medium,medium
GSM_013,w1,anthropic/claude-3.7-sonnet,"# Finding the total time for Mia's walk

I need to calculate how long it takes Mia to complete her entire 24-kilometer walk.

Given:
- Total walk is 24 km: 12 km on beach + 12 km on sidewalk
- Walking speed on sidewalk = 2 × walking speed on beach
- Time spent on beach = 60 minutes

Step 1: Find Mia's speed on the beach.
Beach speed = Distance ÷ Time
Beach speed = 12 km ÷ 60 minutes = 0.2 km/minute

Step 2: Calculate her speed on the sidewalk.
Sidewalk speed = 2 × Beach speed = 2 × 0.2 km/minute = 0.4 km/minute

Step 3: Calculate time spent on the sidewalk.
Sidewalk time = Distance ÷ Speed = 12 km ÷ 0.4 km/minute = 30 minutes

Step 4: Calculate total time for the walk.
Total time = Beach time + Sidewalk time = 60 minutes + 30 minutes = 90 minutes

Therefore, Mia's full 24-kilometer walk takes 90 minutes.",True,90,arithmetic_reasoning,medium,medium
GSM_014,w1,anthropic/claude-3.7-sonnet,"To solve this problem, I need to find what percentage of the worker's daily hours is spent cleaning floors.

Given:
- 210 floors total need to be cleaned
- Each floor takes 20 minutes to clean
- The worker works 10 hours per day
- The worker has 10 days to complete the task

Step 1: Calculate the total time needed to clean all floors.
Total cleaning time = 210 floors × 20 minutes per floor = 4,200 minutes

Step 2: Convert this to hours.
Total cleaning time in hours = 4,200 minutes ÷ 60 minutes/hour = 70 hours

Step 3: Calculate how many hours the worker works in 10 days.
Total work hours = 10 days × 10 hours per day = 100 hours

Step 4: Calculate the percentage of work hours spent cleaning floors.
Percentage = (Cleaning hours ÷ Total work hours) × 100%
Percentage = (70 hours ÷ 100 hours) × 100% = 70%

Therefore, on average, 70% of the worker's daily hours are used for cleaning floors.",True,70,arithmetic_reasoning,medium,medium
GSM_015,w1,anthropic/claude-3.7-sonnet,"# Finding Viktor's total revenue with rounded prices

I need to calculate Viktor's revenue based on the rounded prices for each flower type and the given quantities.

**Step 1**: Round each flower price to the nearest dollar.
- Tulips: Û2.25 rounds to Û2
- Roses: Û5.13 rounds to Û5
- Sunflowers: Û5.47 rounds to Û5

**Step 2**: Calculate the revenue for each flower type.
- Tulips: 12 bundles × Û2 = Û24
- Roses: 29 bundles × Û5 = Û145
- Sunflowers: 37 bundles × Û5 = Û185

**Step 3**: Find the total revenue.
Total = Û24 + Û145 + Û185 = Û354

Viktor's total revenue is Û354.",False,354,arithmetic_reasoning,medium,hard
GSM_016,w1,anthropic/claude-3.7-sonnet,"# Finding the Number of Trips Needed

I'll calculate the total weight of all items and then determine how many trips are needed with the three trucks.

## Calculate the weight of each item:
- Wheat: 6 boxes × 4 pounds = 24 pounds
- Cucumbers: 12 bags × 5 pounds = 60 pounds
- Apples: 32 packs × 43 pounds = 1,376 pounds
- Corn: 18 sacks × 15 pounds = 270 pounds
- Grocery: 43 pounds
- Tools: 27 pounds

## Calculate the total weight:
24 + 60 + 1,376 + 270 + 43 + 27 = 1,800 pounds

## Calculate number of trips:
- Each truck can carry 120 pounds
- Three trucks can carry 3 × 120 = 360 pounds per trip
- Number of trips = Total weight ÷ Weight per trip = 1,800 ÷ 360 = 5 trips

Therefore, the farmer needs 5 trips to move all the items.",True,5,arithmetic_reasoning,medium,hard
