problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty,variant_type_normalized,included,exclusion_reason,old_verified,rescored_correct,verify_method,rescore_reason,verdict_changed
GSM_011,canonical,anthropic/claude-sonnet-4,"I need to calculate how much water Pavel uses for each type of cube, then subtract the total from his starting amount.

Given information:
- Pavel starts with 328 grams of water
- Giant cubes: 12 grams per cube, making 8 cubes
- Medium cubes: 11 grams per cube, making 13 cubes
- Small cubes: 1/5 gram per cube, making 15 cubes

Let me calculate the water used for each type:

Giant cubes:
8 cubes × 12 grams per cube = 96 grams

Medium cubes:
13 cubes × 11 grams per cube = 143 grams

Small cubes:
15 cubes × 1/5 gram per cube = 15 × 0.2 = 3 grams

Total water used:
96 + 143 + 3 = 242 grams

Water remaining:
328 - 242 = 86 grams

Pavel has 86 grams of water left.",True,86,arithmetic_reasoning,medium,medium,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_012,canonical,anthropic/claude-sonnet-4,"I need to calculate how many potted plants Camila will have after giving some away.

Let me break this down step by step:

First, let me find out how many plants she currently has:
- She received 29 new plants two days ago
- She already had 7 plants on each of 52 window ledges
- Plants on ledges = 7 × 52 = 364 plants
- Total current plants = 364 + 29 = 393 plants

Next, let me calculate how many plants she will give away:
- She will give 6 plants from each of the 52 ledges
- Plants to give away = 6 × 52 = 312 plants

Finally, let me find how many plants she will have remaining:
- Remaining plants = 393 - 312 = 81 plants

Therefore, Camila will remain with 81 potted plants.",True,81,arithmetic_reasoning,medium,medium,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_013,canonical,anthropic/claude-sonnet-4,"I need to find the total time for Mia's 24-kilometer walk.

Given information:
- Total distance: 24 km (12 km beach + 12 km sidewalk)
- Sidewalk speed = 2 × beach speed
- Time spent on beach = 60 minutes

First, let me find Mia's speed on the beach.

Let her beach speed = v km/min

Since she walks 12 km on the beach in 60 minutes:
Distance = Speed × Time
12 = v × 60
v = 12/60 = 0.2 km/min

So her beach speed is 0.2 km/min.

Her sidewalk speed is twice her beach speed:
Sidewalk speed = 2 × 0.2 = 0.4 km/min

Now I can find the time spent walking on the sidewalk:
Time = Distance ÷ Speed
Time on sidewalk = 12 km ÷ 0.4 km/min = 30 minutes

Total walking time:
Time on beach + Time on sidewalk = 60 + 30 = 90 minutes

Therefore, it takes Mia 90 minutes to complete her entire 24-kilometer walk.",False,90,arithmetic_reasoning,medium,medium,canonical,True,in_bank_ok,False,False,numeric,incorrect,False
GSM_014,canonical,anthropic/claude-sonnet-4,"I need to find what percentage of each day is spent cleaning floors.

Given information:
- 210 floors total
- 10 days to complete the job
- 20 minutes per floor
- 10 hours of work per day

First, let me calculate how many floors need to be cleaned per day:
210 floors ÷ 10 days = 21 floors per day

Next, let me calculate how much time is spent cleaning floors each day:
21 floors × 20 minutes per floor = 420 minutes per day

Now I'll convert this to hours:
420 minutes ÷ 60 minutes per hour = 7 hours per day

Finally, I'll calculate what percentage of their workday is spent cleaning floors:
(7 hours cleaning ÷ 10 hours total work) × 100% = 70%

Therefore, 70% of their workday, on average, is spent cleaning floors.",True,70,arithmetic_reasoning,medium,medium,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_015,canonical,anthropic/claude-sonnet-4,"I need to find how much Viktor will make after rounding his prices to the nearest dollar.

First, let me round each price to the nearest dollar:
- Tulips: €2.25 rounds to €2 (since 0.25 < 0.50)
- Roses: €5.13 rounds to €5 (since 0.13 < 0.50)
- Sunflowers: €5.47 rounds to €5 (since 0.47 < 0.50)

Now I'll calculate his total revenue with the rounded prices:
- Tulips: 12 bundles × €2 = €24
- Roses: 29 bundles × €5 = €145
- Sunflowers: 37 bundles × €5 = €185

Total revenue = €24 + €145 + €185 = €354

Therefore, Viktor will make €354.",True,354,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_016,canonical,anthropic/claude-sonnet-4,"I need to calculate the total weight of all items and then determine how many trips are needed with three trucks.

Let me calculate the weight of each type of feed:

**Wheat:**
- 6 boxes × 4 pounds each = 24 pounds

**Cucumbers:**
- 12 bags × 5 pounds each = 60 pounds

**Apples:**
- 32 packs × 43 pounds each = 1,376 pounds

**Corns:**
- 18 sacks × 15 pounds each = 270 pounds

**Other items:**
- Grocery: 43 pounds
- Tools: 27 pounds

**Total weight:**
24 + 60 + 1,376 + 270 + 43 + 27 = 1,800 pounds

**Truck capacity:**
- Each truck can carry 120 pounds
- With 3 trucks, total capacity per trip = 3 × 120 = 360 pounds per trip

**Number of trips needed:**
1,800 pounds ÷ 360 pounds per trip = 5 trips

Therefore, the farmer needs 5 trips to transport all the items using his three trucks.",True,5,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_017,canonical,anthropic/claude-sonnet-4,"I need to find Liam's total earnings over three days and then calculate his average daily earnings.

Let me organize the information day by day:

**Friday:**
- Cookies: 25 boxes
- Orange pies: Need to find this

**Saturday:**
- Cookies: 25 + 11 = 36 boxes
- Orange pies: 22 boxes

**Finding Friday's orange pie sales:**
The problem states that on Friday, Liam sold 13 fewer boxes of orange pie than on Saturday.
- Friday orange pies = Saturday orange pies - 13 = 22 - 13 = 9 boxes

**Sunday:**
- Sunday sales = Friday sales + Saturday sales (combined)
- Sunday cookies = 25 + 36 = 61 boxes
- Sunday orange pies = 9 + 22 = 31 boxes

**Total sales over three days:**
- Total cookies = 25 + 36 + 61 = 122 boxes
- Total orange pies = 9 + 22 + 31 = 62 boxes

**Calculating total earnings:**
- Cookie earnings = 122 × ¥12 = ¥1,464
- Orange pie earnings = 62 × ¥21 = ¥1,302
- Total earnings = ¥1,464 + ¥1,302 = ¥2,766

**Average daily earnings:**
- Average = Total earnings ÷ 3 days = ¥2,766 ÷ 3 = ¥922

Liam's average daily earning was ¥922.",True,922,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_018,canonical,anthropic/claude-sonnet-4,"I need to find how many questions Emma will answer correctly based on the given percentages.

First, let me find the number of questions in each subject:

Total questions = 80

Physics questions:
25% of 80 = 0.25 × 80 = 20 questions

Algebra questions:
15% of 80 = 0.15 × 80 = 12 questions

Remaining questions for chemistry and history:
80 - 20 - 12 = 48 questions

Since chemistry and history are equally divided:
Chemistry questions = 48 ÷ 2 = 24 questions
History questions = 48 ÷ 2 = 24 questions

Now let me calculate how many questions Emma will answer correctly:

Algebra questions correct:
25% of 12 = 0.25 × 12 = 3 questions

Physics questions correct:
10% of 20 = 0.10 × 20 = 2 questions

Chemistry questions correct:
1/3 of 24 = 24 ÷ 3 = 8 questions

History questions correct:
1/3 of 24 = 24 ÷ 3 = 8 questions

Total questions Emma will answer correctly:
3 + 2 + 8 + 8 = 21 questions

Therefore, Emma is sure to get 21 points.",True,21,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_019,canonical,anthropic/claude-sonnet-4,"I need to find how many 45-minute episodes Tariq watched on Sunday.

Let me start by calculating the total TV time for each day except Sunday, then use the total to find Sunday's viewing time.

Friday and Saturday:
- Each night: 3-hour episodes
- Total for both nights: 3 + 3 = 6 hours

Monday:
- One 4-hour episode: 4 hours
- One 15-minute show: 15 minutes = 0.25 hours
- Monday total: 4 + 0.25 = 4.25 hours

Tuesday:
- Four 2-hour episodes: 4 × 2 = 8 hours

Wednesday:
- Three 30-minute episodes: 3 × 30 minutes = 90 minutes = 1.5 hours

Total TV time for Friday, Saturday, Monday, Tuesday, and Wednesday:
6 + 4.25 + 8 + 1.5 = 19.75 hours

Since Tariq watched 22 hours total, the time spent watching TV on Sunday was:
22 - 19.75 = 2.25 hours

Converting Sunday's viewing time to minutes:
2.25 hours × 60 minutes/hour = 135 minutes

Since each episode on Sunday was 45 minutes long:
Number of episodes = 135 ÷ 45 = 3

Therefore, Tariq watched 3 episodes of 45 minutes each on Sunday.",False,3,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,False,False,numeric,incorrect,False
GSM_020,canonical,anthropic/claude-sonnet-4,"I need to find how many eggs are still hidden by calculating how many were found in total.

First, let me find the total number of eggs hidden:
10 dozen eggs = 10 × 12 = 120 eggs

Now I'll calculate how many eggs each person found:

Ava finds 3 eggs.

Quinn finds six times as many as Ava:
Quinn = 6 × 3 = 18 eggs

Sophia finds 3 less than Quinn:
Sophia = 18 - 3 = 15 eggs

Esteban finds 1/5 as many as Sophia:
Esteban = 1/5 × 15 = 3 eggs

Fatima finds three dozen eggs more than Quinn and Ava combined:
Quinn and Ava combined = 18 + 3 = 21 eggs
Three dozen = 3 × 12 = 36 eggs
Fatima = 21 + 36 = 57 eggs

Total eggs found:
3 + 18 + 15 + 3 + 57 = 96 eggs

Eggs still hidden:
120 - 96 = 24 eggs

Therefore, 24 eggs are still hidden in the yard.",True,24,arithmetic_reasoning,medium,hard,canonical,True,in_bank_ok,True,True,numeric,correct,False
GSM_001,W1,anthropic/claude-sonnet-4,"I need to calculate the cost of an 86-minute call with a two-tier pricing structure.

Let me break down the pricing:
- First 20 minutes: $0.90 per minute
- Beyond 20 minutes: $0.50 per minute

For an 86-minute call:

First 20 minutes:
20 minutes × $0.90 = $18.00

Remaining minutes:
86 - 20 = 66 minutes
66 minutes × $0.50 = $33.00

Total cost:
$18.00 + $33.00 = $51.00

The total cost of an 86-minute call is $51.00.",True,51,arithmetic_reasoning,high,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_002,W1,anthropic/claude-sonnet-4,"I need to find the total number of kids in the park by calculating the number of boys and adding it to the number of girls.

Given information:
- Number of girls = 18
- Number of boys = two-thirds of the number of girls

First, let me find the number of boys:
Number of boys = (2/3) × 18
Number of boys = (2 × 18) ÷ 3
Number of boys = 36 ÷ 3
Number of boys = 12

Now I can find the total number of kids:
Total number of kids = Number of girls + Number of boys
Total number of kids = 18 + 12
Total number of kids = 30

Therefore, there are 30 kids in the park.",True,30,arithmetic_reasoning,high,easy,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_003,W1,anthropic/claude-sonnet-4,"I need to find the total number of cards by calculating the number of each color.

Given information:
- Purple cards: 30
- Yellow cards: 50% greater than purple cards
- Blue cards: equals the combined total of purple and yellow cards

Let me calculate each color:

Purple cards: 30

Yellow cards:
- 50% greater than purple cards
- 50% of 30 = 0.5 × 30 = 15
- Yellow cards = 30 + 15 = 45

Blue cards:
- Equals the combined total of purple and yellow
- Blue cards = 30 + 45 = 75

Total cards:
Purple + Yellow + Blue = 30 + 45 + 75 = 150

Therefore, there are 150 cards total across all three colors.",True,150,arithmetic_reasoning,high,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_004,W1,anthropic/claude-sonnet-4,"I need to calculate the painter's annual earnings by finding his monthly earnings first, then multiplying by 12 months.

Let me break this down step by step:

**Monthly work schedule:**
- Works 2 weeks per month
- Works 6 days per week
- Daily wage is £150

**Days worked per month:**
2 weeks × 6 days per week = 12 days per month

**Monthly earnings:**
12 days × £150 per day = £1,800 per month

**Annual earnings:**
£1,800 per month × 12 months = £21,600

Therefore, the painter's total earnings over the course of a year are **£21,600**.",True,21600,arithmetic_reasoning,high,easy,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_005,W1,anthropic/claude-sonnet-4,"I need to find the total hours Liam spends learning per week, including regular school days and weekend extra learning.

Let me break this down step by step.

**Regular school days (6 days):**
- Regular periods per day: 6
- Additional class per day: 1
- Total classes per day: 6 + 1 = 7 classes
- Minutes per class: 60 minutes
- Minutes per school day: 7 × 60 = 420 minutes
- Minutes for 6 school days: 6 × 420 = 2,520 minutes

**Weekend extra learning:**
- Total weekly class minutes (from school days): 2,520 minutes
- Saturday extra learning: 1/7 × 2,520 = 360 minutes
- Sunday extra learning: 1/7 × 2,520 = 360 minutes
- Total weekend learning: 360 + 360 = 720 minutes

**Total weekly learning:**
- School days: 2,520 minutes
- Weekend: 720 minutes
- Total: 2,520 + 720 = 3,240 minutes

**Convert to hours:**
3,240 minutes ÷ 60 minutes/hour = 54 hours

Therefore, Liam spends 54 hours per week learning.",True,54,arithmetic_reasoning,high,hard,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_006,W1,anthropic/claude-sonnet-4,"I need to calculate the value of Kayla's stock after two years of price changes.

Given information:
- Initial purchase: 10 shares at $56 per share
- Year 1: Price increases by 30%
- Year 2: Price decreases by 25%

Let me work through this step by step.

Initial investment:
- 10 shares × $56 = $560

After Year 1 (30% increase):
- New price per share = $56 × 1.30 = $72.80
- Total value = 10 shares × $72.80 = $728

After Year 2 (25% decrease from Year 1 price):
- New price per share = $72.80 × 0.75 = $54.60
- Total value = 10 shares × $54.60 = $546

Therefore, the total value of Kayla's shares at the end of the second year is $546.",True,546,arithmetic_reasoning,high,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_007,W1,anthropic/claude-sonnet-4,"I need to find the total cost for Kai's car rental.

Given information:
- Rental period: 1 PM to 5 PM (4 hours total)
- 2 hours are free of charge
- 2 hours are paid hours
- First paid hour costs $10
- Each subsequent paid hour costs double the previous hour's cost

Let me calculate the cost for the paid hours:

Paid hours: 2 hours total
- 1st paid hour: $10
- 2nd paid hour: $10 × 2 = $20

Total amount paid = $10 + $20 = $30

Therefore, Kai paid a total of $30.",True,30,arithmetic_reasoning,high,hard,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_008,W1,anthropic/claude-sonnet-4,"I need to track how the virus spreads each day, where each infected person passes it to 3 others.

Let me work through this day by day:

**Day 0 (starting point):** 16 people infected

**Day 1:** 
- The 16 infected people each pass it to 3 others
- New infections: 16 × 3 = 48 people
- Total infected: 16 + 48 = 64 people

**Day 2:**
- The 64 infected people each pass it to 3 others
- New infections: 64 × 3 = 192 people
- Total infected: 64 + 192 = 256 people

**Day 3:**
- The 256 infected people each pass it to 3 others
- New infections: 256 × 3 = 768 people
- Total infected: 256 + 768 = 1,024 people

I can verify this with the formula for exponential growth:
Total infected = Initial × (growth factor)^number of days
Total infected = 16 × 4³ = 16 × 64 = 1,024

(The growth factor is 4 because each day the total multiplies by 4: original person + 3 new infections = 4 times as many)

Therefore, after 3 days, there are **1,024 infected people**.",True,1024,arithmetic_reasoning,high,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_009,W1,anthropic/claude-sonnet-4,"I need to calculate the total number of eggs Nia consumes over 108 days, then convert to dozens.

Let me break this into two periods:

Period 1: 84 days at 5 eggs per day
- Total eggs = 84 × 5 = 420 eggs

Period 2: 24 days at 7 eggs per day
- Total eggs = 24 × 7 = 168 eggs

Total eggs consumed:
420 + 168 = 588 eggs

Converting to dozens (12 eggs = 1 dozen):
588 ÷ 12 = 49 dozens

Therefore, Nia needs 49 dozens of eggs in total over these 108 days.",False,49,arithmetic_reasoning,high,medium,W1,True,in_bank_ok,False,False,numeric,incorrect,False
GSM_010,W1,anthropic/claude-sonnet-4,"I need to track the number of kernels that pop in each 30-second interval, plus the additional kernels that pop after removal from heat.

Let me work through each time period:

**First 30 seconds:**
- 60 kernels pop

**Second 30 seconds:**
- 4 times the first interval = 4 × 60 = 240 kernels pop

**Third 30 seconds:**
- Rate rises to 6 times the initial rate
- Initial rate was 60 kernels per 30 seconds
- So 6 × 60 = 360 kernels pop

**Fourth 30 seconds (last 30 seconds on heat):**
- Rate drops to half of the previous 30 seconds
- Previous rate was 360 kernels per 30 seconds
- So half of that = 360 ÷ 2 = 180 kernels pop

**After removal from heat:**
- Residual heat causes a quarter of the kernels from the final 30 seconds to pop
- Final 30 seconds had 180 kernels
- Additional kernels = 180 ÷ 4 = 45 kernels pop

**Total calculation:**
60 + 240 + 360 + 180 + 45 = 885

Therefore, Zahra ends up with 885 popcorn pieces.",True,885,arithmetic_reasoning,medium,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_011,W1,anthropic/claude-sonnet-4,"I need to calculate how much water Pavel uses for each type of ice cube, then subtract the total from his starting amount.

Let me calculate the water used for each type of cube:

Giant cubes:
- 8 cubes × 12 grams each = 96 grams

Medium cubes:
- 13 cubes × 11 grams each = 143 grams

Small cubes:
- 15 cubes × 1/5 gram each = 15 × 0.2 = 3 grams

Total water used:
96 + 143 + 3 = 242 grams

Water remaining:
328 - 242 = 86 grams

Therefore, Pavel has 86 grams of water remaining unused.",True,86,arithmetic_reasoning,medium,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_012,W1,anthropic/claude-sonnet-4,"I need to track Camila's plants through several steps.

Initial plants:
- 7 plants on each of 52 window ledges
- 7 × 52 = 364 plants

Plants added two days ago:
- Got 29 additional plants
- Total plants = 364 + 29 = 393 plants

Plants to be given away tomorrow:
- 6 plants from every ledge
- 6 × 52 = 312 plants to give away

Plants remaining:
- 393 - 312 = 81 plants

Camila will be left with 81 potted plants.",True,81,arithmetic_reasoning,medium,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_013,W1,anthropic/claude-sonnet-4,"I need to find Mia's total walking time by first determining her speeds on each surface.

Given information:
- Total walk: 24 km (12 km beach + 12 km sidewalk)
- Sidewalk speed = 2 × beach speed
- Time on beach = 60 minutes for 12 km

First, let me find Mia's speed on the beach.

Speed on beach = Distance ÷ Time = 12 km ÷ 60 minutes = 0.2 km/minute

Since her sidewalk speed is twice her beach speed:
Speed on sidewalk = 2 × 0.2 km/minute = 0.4 km/minute

Now I can find the time to walk on the sidewalk:
Time on sidewalk = Distance ÷ Speed = 12 km ÷ 0.4 km/minute = 30 minutes

Total walking time = Time on beach + Time on sidewalk
Total walking time = 60 minutes + 30 minutes = 90 minutes

Therefore, it takes Mia 90 minutes to complete her full 24-kilometer walk.",False,90,arithmetic_reasoning,medium,medium,W1,True,in_bank_ok,False,False,numeric,incorrect,False
GSM_014,W1,anthropic/claude-sonnet-4,"I need to find what percentage of the worker's daily hours is spent cleaning floors.

Given information:
- 210 floors total
- 10 days to complete the task
- 20 minutes per floor
- 10 hours of work per day

First, let me calculate how many floors need to be cleaned per day:
210 floors ÷ 10 days = 21 floors per day

Next, let me calculate how much time is spent cleaning floors per day:
21 floors × 20 minutes per floor = 420 minutes per day

Now I'll convert the worker's daily hours to minutes:
10 hours × 60 minutes per hour = 600 minutes per day

Finally, I'll calculate the percentage:
(420 minutes spent cleaning ÷ 600 minutes total) × 100% = 70%

Therefore, 70% of the worker's daily hours is used for cleaning floors.",True,70,arithmetic_reasoning,medium,medium,W1,True,in_bank_ok,True,True,numeric,correct,False
GSM_015,W1,anthropic/claude-sonnet-4,"I need to find Viktor's total revenue when he rounds each price to the nearest dollar and then calculates the total.

First, let me identify the usual prices:
- Tulips: Û2.25 per bundle
- Roses: Û5.13 per bundle  
- Sunflowers: Û5.47 per bundle

Next, I'll round each price to the nearest dollar:
- Tulips: Û2.25 rounds to Û2 (since 0.25 < 0.5)
- Roses: Û5.13 rounds to Û5 (since 0.13 < 0.5)
- Sunflowers: Û5.47 rounds to Û5 (since 0.47 < 0.5)

Now I'll calculate the revenue for each type of flower:
- Tulips: 12 bundles × Û2 = Û24
- Roses: 29 bundles × Û5 = Û145
- Sunflowers: 37 bundles × Û5 = Û185

Finally, I'll find the total revenue:
Total revenue = Û24 + Û145 + Û185 = Û354

Therefore, Viktor's total revenue is Û354.",False,354,arithmetic_reasoning,medium,hard,W1,True,in_bank_ok,False,False,numeric,incorrect,False
GSM_016,W1,anthropic/claude-sonnet-4,"I need to calculate the total weight of all items and then determine how many trips are needed.

Let me calculate the weight of each type of feed:

**Wheat:**
- 6 boxes × 4 pounds each = 24 pounds

**Cucumbers:**
- 12 bags × 5 pounds each = 60 pounds

**Apples:**
- 32 packs × 43 pounds each = 1,376 pounds

**Corns:**
- 18 sacks × 15 pounds each = 270 pounds

**Other items:**
- Grocery: 43 pounds
- Tools: 27 pounds

**Total weight:**
24 + 60 + 1,376 + 270 + 43 + 27 = 1,800 pounds

**Transportation capacity:**
- 3 trucks × 120 pounds per truck = 360 pounds per trip

**Number of trips needed:**
1,800 pounds ÷ 360 pounds per trip = 5 trips

Therefore, the farmer needs **5 trips** to move all the items.",True,5,arithmetic_reasoning,medium,hard,W1,True,in_bank_ok,True,True,numeric,correct,False
