problem_id,model,family,subtype,VAR,acc_canonical,acc_W1,acc_W2,acc_W3,acc_W4,acc_W5,acc_W6
SP_035,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_036,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SP_037,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_038,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_039,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_040,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SP_042,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SP_044,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_045,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_046,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SP_047,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_048,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_049,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_050,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SP_051,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_052,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SP_053,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_054,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_055,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_056,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_057,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_058,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_059,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
SP_060,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_061,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_062,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SP_063,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
SP_064,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP_065,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
SP_066,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
SP_068,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SP_069,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_070,google/gemini-2.5-flash,ALGO,shortest_path,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SP_071,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_072,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP_073,google/gemini-2.5-flash,ALGO,shortest_path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIS_001,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,0.0,1.0,0.0,0.0,,
WIS_002,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,
WIS_003,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,
WIS_004,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,
WIS_005,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,
WIS_006,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
WIS_007,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_009,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_010,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_012,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_013,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_014,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_015,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_016,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_017,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_018,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_019,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_020,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_021,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_022,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_023,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_024,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_025,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_026,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_027,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
WIS_028,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_029,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_030,google/gemini-2.5-flash,ALGO,wis,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
WIS_031,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
WIS_032,google/gemini-2.5-flash,ALGO,wis,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
