problem_id,model,family,subtype,VAR,acc_canonical,acc_W1,acc_W2,acc_W3,acc_W4,acc_W5,acc_W6
BW_227,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_227,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_227,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,0.0
BW_282,anthropic/claude-sonnet-4,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_282,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_282,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BW_310,anthropic/claude-sonnet-4,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_310,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_310,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_331,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
BW_331,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_331,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
BW_350,anthropic/claude-sonnet-4,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_350,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_350,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_408,anthropic/claude-sonnet-4,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_408,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_408,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BW_467,anthropic/claude-sonnet-4,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_467,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_467,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,0.0
BW_495,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_495,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BW_495,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
BW_496,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_496,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_496,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_497,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_497,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_497,openai/gpt-4o,BW,blocksworld,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
BW_498,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
BW_498,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_498,openai/gpt-4o,BW,blocksworld,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_499,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BW_499,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_499,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_500,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_500,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_500,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_501,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_501,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_501,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_502,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
BW_502,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_502,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_503,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_503,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_503,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_504,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_504,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_504,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_505,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_505,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_505,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_506,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
BW_506,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_506,openai/gpt-4o,BW,blocksworld,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
BW_507,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_507,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_507,openai/gpt-4o,BW,blocksworld,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BW_508,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_508,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_508,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_509,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
BW_509,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_509,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_510,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BW_510,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_510,openai/gpt-4o,BW,blocksworld,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_511,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
BW_511,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_511,openai/gpt-4o,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
BW_512,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_512,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_512,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_513,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_513,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_513,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_514,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
BW_514,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_514,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_515,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_515,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_515,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_E002,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
BW_E002,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_E002,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,0.0
BW_E015,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
BW_E015,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_E015,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,1.0
BW_E017,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
BW_E017,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,1.0
BW_E017,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,1.0
BW_E019,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
BW_E019,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_E019,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,0.0
BW_E100,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
BW_E100,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,,,,,,,0.0
BW_E100,openai/gpt-4o,BW,blocksworld,0.0,,,,,,,0.0
BW_E_001,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_E_001,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_001,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_002,anthropic/claude-sonnet-4,BW,blocksworld,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
BW_E_002,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_002,openai/gpt-4o,BW,blocksworld,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BW_E_003,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
BW_E_003,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_003,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW_E_004,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
BW_E_004,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_004,openai/gpt-4o,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BW_E_005,anthropic/claude-sonnet-4,BW,blocksworld,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BW_E_005,meta-llama/llama-3.1-8b-instruct,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW_E_005,openai/gpt-4o,BW,blocksworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC_01,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,1.0,,
CC_01,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,0.0,,
CC_01,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,
CC_02,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,1.0,,
CC_02,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,1.0,0.0,0.0,0.0,0.0,,
CC_02,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,
CC_03,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,1.0,,
CC_03,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,0.0,1.0,0.0,1.0,,
CC_03,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,
CC_031,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_031,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_031,openai/gpt-4o,ALGO,coin_change,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
CC_032,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,1.0,0.0,1.0,1.0,,0.0
CC_032,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_032,openai/gpt-4o,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_033,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,1.0
CC_033,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
CC_033,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
CC_034,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,0.0
CC_034,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
CC_034,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,0.0,0.0,1.0,,1.0
CC_035,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
CC_035,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_035,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
CC_036,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,1.0,0.0,0.0,1.0,,0.0
CC_036,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_036,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_037,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_037,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_037,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_038,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
CC_038,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
CC_038,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,0.0,0.0,1.0,,0.0
CC_039,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,0.0,0.0,1.0,0.0,,0.0
CC_039,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_039,openai/gpt-4o,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
CC_04,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,0.0,1.0,0.0,1.0,,
CC_04,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,0.0,1.0,0.0,0.0,,
CC_04,openai/gpt-4o,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_040,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
CC_040,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_040,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_041,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
CC_041,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_041,openai/gpt-4o,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
CC_042,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_042,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_042,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_043,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
CC_043,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_043,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,1.0
CC_044,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_044,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_044,openai/gpt-4o,ALGO,coin_change,1.0,0.0,1.0,0.0,0.0,1.0,,0.0
CC_045,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_045,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC_045,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,0.0
CC_05,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,1.0,,
CC_05,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_05,openai/gpt-4o,ALGO,coin_change,1.0,1.0,0.0,1.0,0.0,1.0,,
CC_06,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_06,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,0.0,0.0,1.0,0.0,0.0,,
CC_06,openai/gpt-4o,ALGO,coin_change,0.0,1.0,0.0,0.0,0.0,0.0,,
CC_07,anthropic/claude-sonnet-4,ALGO,coin_change,0.0,1.0,1.0,1.0,1.0,1.0,,
CC_07,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,1.0,1.0,0.0,1.0,0.0,1.0,,
CC_07,openai/gpt-4o,ALGO,coin_change,1.0,0.0,0.0,1.0,0.0,0.0,,
CC_08,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,
CC_08,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_08,openai/gpt-4o,ALGO,coin_change,1.0,1.0,1.0,1.0,0.0,1.0,,
CC_09,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,0.0,0.0,0.0,1.0,,
CC_09,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_09,openai/gpt-4o,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_10,anthropic/claude-sonnet-4,ALGO,coin_change,1.0,0.0,1.0,0.0,1.0,0.0,,
CC_10,meta-llama/llama-3.1-8b-instruct,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
CC_10,openai/gpt-4o,ALGO,coin_change,0.0,0.0,0.0,0.0,0.0,0.0,,
GSM_001,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
GSM_001,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
GSM_001,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_002,anthropic/claude-sonnet-4,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_002,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
GSM_002,openai/gpt-4o,GSM,gsm_symbolic,1.0,0.0,1.0,1.0,0.0,1.0,1.0,
GSM_003,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
GSM_003,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
GSM_003,openai/gpt-4o,GSM,gsm_symbolic,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
GSM_004,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,
GSM_004,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
GSM_004,openai/gpt-4o,GSM,gsm_symbolic,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
GSM_005,anthropic/claude-sonnet-4,GSM,gsm_symbolic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,
GSM_005,meta-llama/llama-3.1-8b-instruct,GSM,gsm_symbolic,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
