id,model,slice,variant,n,old_method,old_lo,old_hi,old_width,new_method,new_lo,new_hi,new_width,width_delta,interval_changed
P1.1.ALGO.CC-chall.Llama.W3,Llama,CC-chall,W3,10.0,wilson,0.0,0.2775401687666165,0.2775401687666165,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2775401687666165,true
P1.1.ALGO.CC-chall.Llama.W4,Llama,CC-chall,W4,10.0,wilson,0.0566809479806933,0.5098431532792765,0.45316220529858325,cluster_bootstrap_10k_seed42,0.0,0.2727272727272727,0.2727272727272727,-0.18043493257131055,true
P1.1.ALGO.CC-chall.Llama.W5,Llama,CC-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-chall.Llama.W6,Llama,CC-chall,W6,10.0,wilson,0.0178757495157211,0.4041563854975721,0.38628063598185103,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.Llama.canonical,Llama,CC-std,canonical,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2038892663043478,true
P1.1.ALGO.CC-std.Llama.W1,Llama,CC-std,W1,15.0,wilson,0.0118665886061948,0.2981707755242399,0.28630418691804504,cluster_bootstrap_10k_seed42,0.0,0.2307692307692307,0.2307692307692307,-0.055534956148814346,true
P1.1.ALGO.CC-std.Llama.W2,Llama,CC-std,W2,15.0,wilson,0.0118665886061948,0.2981707755242399,0.28630418691804504,cluster_bootstrap_10k_seed42,0.0,0.1875,0.1875,-0.09880418691804504,true
P1.1.ALGO.CC-std.Llama.W3,Llama,CC-std,W3,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2038892663043478,true
P1.1.ALGO.CC-std.Llama.W4,Llama,CC-std,W4,15.0,wilson,0.0,0.2038892663043478,0.2038892663043478,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2038892663043478,true
P1.1.ALGO.CC-std.Llama.W5,Llama,CC-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-std.Llama.W6,Llama,CC-std,W6,15.0,wilson,0.0118665886061948,0.2981707755242399,0.28630418691804504,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-chall.Llama.canonical,Llama,SP-chall,canonical,34.0,wilson,0.0162823130638424,0.1909393688946371,0.17465705583079472,cluster_bootstrap_10k_seed42,0.0,0.2307692307692307,0.2307692307692307,0.05611217493843598,true
P1.1.ALGO.SP-chall.Llama.W1,Llama,SP-chall,W1,34.0,wilson,0.0644934638262641,0.3012838817405195,0.23679041791425542,cluster_bootstrap_10k_seed42,0.0,0.3076923076923077,0.3076923076923077,0.07090188977805228,true
P1.1.ALGO.SP-chall.Llama.W2,Llama,SP-chall,W2,34.0,wilson,0.0052107719255966,0.1491590221634482,0.1439482502378516,cluster_bootstrap_10k_seed42,0.0,0.0714285714285714,0.0714285714285714,-0.0725196788092802,true
P1.1.ALGO.SP-chall.Llama.W3,Llama,SP-chall,W3,34.0,wilson,0.0,0.1015179062196101,0.1015179062196101,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1015179062196101,true
P1.1.ALGO.SP-chall.Llama.W4,Llama,SP-chall,W4,34.0,wilson,0.0304653903043101,0.2296081795236041,0.19914278921929401,cluster_bootstrap_10k_seed42,0.0,0.1538461538461538,0.1538461538461538,-0.045296635373140215,true
P1.1.ALGO.SP-chall.Llama.W5,Llama,SP-chall,W5,31.0,wilson,0.0,0.1102590007347538,0.1102590007347538,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1102590007347538,true
P1.1.ALGO.SP-chall.Llama.W6,Llama,SP-chall,W6,34.0,wilson,0.0162823130638424,0.1909393688946371,0.17465705583079472,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.SP-std.Llama.canonical,Llama,SP-std,canonical,21.0,wilson,0.0084557694719232,0.2266981658623546,0.21824239639043141,cluster_bootstrap_10k_seed42,0.0,0.1428571428571428,0.1428571428571428,-0.07538525353328862,true
P1.1.ALGO.SP-std.Llama.W1,Llama,SP-std,W1,21.0,wilson,0.0265182087969472,0.2891458386074067,0.2626276298104595,cluster_bootstrap_10k_seed42,0.0,0.217391304347826,0.217391304347826,-0.04523632546263351,true
P1.1.ALGO.SP-std.Llama.W2,Llama,SP-std,W2,21.0,wilson,0.0,0.1546438232642019,0.1546438232642019,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1546438232642019,true
P1.1.ALGO.SP-std.Llama.W3,Llama,SP-std,W3,21.0,wilson,0.0,0.1546438232642019,0.1546438232642019,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1546438232642019,true
P1.1.ALGO.SP-std.Llama.W4,Llama,SP-std,W4,21.0,wilson,0.0498092179821349,0.346364941492295,0.29655572351016013,cluster_bootstrap_10k_seed42,0.0,0.2941176470588235,0.2941176470588235,-0.002438076451336646,true
P1.1.ALGO.SP-std.Llama.W5,Llama,SP-std,W5,19.0,wilson,0.0,0.1681843653684505,0.1681843653684505,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1681843653684505,true
P1.1.ALGO.SP-std.Llama.W6,Llama,SP-std,W6,21.0,wilson,0.0265182087969472,0.2891458386074067,0.2626276298104595,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.Llama.canonical,Llama,WIS-chall,canonical,17.0,wilson,0.0104601306451642,0.269825452035628,0.2593653213904638,cluster_bootstrap_10k_seed42,0.0,0.081081081081081,0.081081081081081,-0.1782842403093828,true
P1.1.ALGO.WIS-chall.Llama.W1,Llama,WIS-chall,W1,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Llama.W2,Llama,WIS-chall,W2,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Llama.W3,Llama,WIS-chall,W3,17.0,wilson,0.0104601306451642,0.269825452035628,0.2593653213904638,cluster_bootstrap_10k_seed42,0.0,0.081081081081081,0.081081081081081,-0.1782842403093828,true
P1.1.ALGO.WIS-chall.Llama.W4,Llama,WIS-chall,W4,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.1843236603715645,true
P1.1.ALGO.WIS-chall.Llama.W5,Llama,WIS-chall,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-chall.Llama.W6,Llama,WIS-chall,W6,17.0,wilson,0.0,0.1843236603715645,0.1843236603715645,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.Llama.canonical,Llama,WIS-std,canonical,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Llama.W1,Llama,WIS-std,W1,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Llama.W2,Llama,WIS-std,W2,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Llama.W3,Llama,WIS-std,W3,13.0,wilson,0.0137100663796963,0.3331453392824736,0.3194352729027773,cluster_bootstrap_10k_seed42,0.0,0.2307692307692307,0.2307692307692307,-0.08866604213354659,true
P1.1.ALGO.WIS-std.Llama.W4,Llama,WIS-std,W4,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap_10k_seed42,0.0,0.0,0.0,-0.2281018430552916,true
P1.1.ALGO.WIS-std.Llama.W5,Llama,WIS-std,W5,0.0,wilson,,,,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.WIS-std.Llama.W6,Llama,WIS-std,W6,13.0,wilson,0.0,0.2281018430552916,0.2281018430552916,cluster_bootstrap,,,,,unmapped
P1.1.ALGO.CC-chall.Gemini.canonical,Gemini,CC-chall,canonical,10.0,wilson,0.2365895936154873,0.7634104063845126,0.5268208127690254,cluster_bootstrap_10k_seed42,0.0,0.6818181818181818,0.6818181818181818,0.1549973690491564,true
